step,prompt_source,prompt_idx,ed_vs_baseline_generalising,sw_vs_baseline_generalising,ed_vs_baseline_memorising,sw_vs_baseline_memorising,ed_vs_baseline_generalising_from_prompts_generalising,sw_vs_baseline_generalising_from_prompts_generalising,ed_vs_baseline_memorising_from_prompts_generalising,sw_vs_baseline_memorising_from_prompts_generalising,ed_vs_baseline_generalising_from_prompts_memorising,sw_vs_baseline_generalising_from_prompts_memorising,ed_vs_baseline_memorising_from_prompts_memorising,sw_vs_baseline_memorising_from_prompts_memorising
387,memorising,33,,,,,,,,,0.08175219595432281,0.03751148822726303,0.07201434671878815,0.025423847038269592
387,memorising,34,,,,,,,,,0.046881407499313354,0.02995176040448323,0.1717585325241089,0.04716701673713659
387,memorising,35,,,,,,,,,0.07080590724945068,0.034450922136176156,0.0789128839969635,0.0233071553134957
387,memorising,36,,,,,,,,,0.06404559314250946,0.03254259698085435,0.08956311643123627,0.027836664896156355
387,memorising,37,,,,,,,,,0.1123511791229248,0.040574599449149505,0.06714428961277008,0.024474292073683915
387,memorising,38,,,,,,,,,0.0350310355424881,0.02531422112600047,0.08295485377311707,0.032618141163951855
387,memorising,39,,,,,,,,,0.0995776504278183,0.03815882986470259,0.19616663455963135,0.04916464069740119
387,memorising,40,,,,,,,,,0.031826555728912354,0.024425998236822292,0.08312965929508209,0.03609744180982179
387,memorising,41,,,,,,,,,0.07693317532539368,0.031233201303012485,0.1477283537387848,0.038764727056270376
387,memorising,42,,,,,,,,,0.0844879001379013,0.03801789278618372,0.14183570444583893,0.04313660584460603
387,memorising,43,,,,,,,,,0.049208372831344604,0.0276871965350356,0.13399803638458252,0.03772705416957154
387,memorising,44,,,,,,,,,0.05480732023715973,0.030461438500754633,0.07729236781597137,0.025583949666090705
387,memorising,45,,,,,,,,,0.04575604200363159,0.027284101190325073,0.10647659748792648,0.032211741144134456
387,memorising,46,,,,,,,,,0.049871161580085754,0.028093379595054833,0.11835312843322754,0.034951993561409794
387,memorising,47,,,,,,,,,0.06863826513290405,0.03402437446001849,0.10699766129255295,0.0245764884102841
387,memorising,48,,,,,,,,,0.0999210774898529,0.038233877625211285,0.10108917206525803,0.030145884725431223
387,memorising,49,,,,,,,,,0.0713965892791748,0.03323321879988832,0.1445559859275818,0.032319031611954194
387,memorising,50,,,,,,,,,0.05634059011936188,0.029200460148169835,0.1985178142786026,0.04054077948580065
387,memorising,51,,,,,,,,,0.06954669952392578,0.03168466827413402,0.1395021229982376,0.03385327561555572
387,memorising,52,,,,,,,,,0.09916067123413086,0.037143492560471295,0.06251949816942215,0.01796505616058192
387,memorising,53,,,,,,,,,0.06306099891662598,0.029229056283242044,0.0618651881814003,0.02443837640200503
387,memorising,54,,,,,,,,,0.05379210412502289,0.026852746213699312,0.1598053127527237,0.036359525737555465
387,memorising,55,,,,,,,,,0.049268320202827454,0.02616877625240559,0.10686717927455902,0.030257642548882902
387,memorising,56,,,,,,,,,0.052800267934799194,0.02593282906202876,0.10185626149177551,0.029160766929407896
387,memorising,57,,,,,,,,,0.08100877702236176,0.035569076508717684,0.1270083785057068,0.034476669189456015
387,memorising,58,,,,,,,,,0.041612520813941956,0.02414388884782751,0.13341084122657776,0.03740014083991186
387,memorising,59,,,,,,,,,0.06745083630084991,0.031386370039718336,0.11193125694990158,0.030547658047091773
387,memorising,60,,,,,,,,,0.12878499925136566,0.042863231866102317,0.09225840121507645,0.02790453805766759
387,memorising,61,,,,,,,,,0.06588049232959747,0.030255314665408824,0.08424223959445953,0.03126105671870172
387,memorising,62,,,,,,,,,0.05038037896156311,0.026364440996722163,0.18195979297161102,0.043382677509757536
387,memorising,63,,,,,,,,,0.03861667215824127,0.02336729270229968,0.07061820477247238,0.02837051390880582
387,memorising,64,,,,,,,,,0.0732397735118866,0.03477635594637358,0.0816321074962616,0.027682637405375302
387,memorising,65,,,,,,,,,0.06879669427871704,0.029281838125024436,0.21074487268924713,0.035754169452838436
387,memorising,66,,,,,,,,,0.03345547616481781,0.02329091607711686,0.07056471705436707,0.027835480908429994
387,memorising,67,,,,,,,,,0.037597522139549255,0.024557987953141378,0.11426347494125366,0.028481517815729492
387,memorising,68,,,,,,,,,0.08206042647361755,0.034717072775911934,0.18410010635852814,0.037784811100173996
387,memorising,69,,,,,,,,,0.0609157532453537,0.03561735243650651,0.12965452671051025,0.03461591661455103
387,memorising,70,,,,,,,,,0.02952726185321808,0.022213168439165737,0.15893930196762085,0.0348875755751213
387,memorising,71,,,,,,,,,0.06835579872131348,0.03236943124334217,0.08548357337713242,0.027042042322548338
387,memorising,72,,,,,,,,,0.032739609479904175,0.02511528163485962,0.06844888627529144,0.02895527817754468
387,memorising,73,,,,,,,,,0.10264001786708832,0.037379297021371743,0.10064878314733505,0.03196058585596485
387,memorising,74,,,,,,,,,0.058871522545814514,0.029919343235999714,0.07717476040124893,0.019376886265617607
387,memorising,75,,,,,,,,,0.11086924374103546,0.03643293859013697,0.0793982446193695,0.027050016495640712
387,memorising,76,,,,,,,,,0.0834108293056488,0.033858767042783275,0.12612088024616241,0.030676318290833043
387,memorising,77,,,,,,,,,0.054343000054359436,0.02754176990094201,0.06527465581893921,0.029489220770357635
387,memorising,78,,,,,,,,,0.06832440197467804,0.03497249196550693,0.09690973162651062,0.035413706316804065
387,memorising,79,,,,,,,,,0.04470713436603546,0.026255631916723178,0.2083040177822113,0.04803599897133655
387,memorising,80,,,,,,,,,0.05084526538848877,0.02572516835726613,0.18373088538646698,0.04392989046873661
387,memorising,81,,,,,,,,,0.043385863304138184,0.027140419282629585,0.06326980888843536,0.02538726978382981
387,memorising,82,,,,,,,,,0.044682249426841736,0.024677210079375254,0.19998252391815186,0.04743142089502462
387,memorising,83,,,,,,,,,0.028130844235420227,0.022668842199850926,0.10709021985530853,0.03882458009425889
387,memorising,84,,,,,,,,,0.07347437739372253,0.03580856776174211,0.06544917821884155,0.031406745533121574
387,memorising,85,,,,,,,,,0.0759277194738388,0.034888141905670154,0.04239431023597717,0.025907293169950295
387,memorising,86,,,,,,,,,0.04104346036911011,0.022591163515018393,0.10544529557228088,0.03129135382089145
387,memorising,87,,,,,,,,,0.0640387088060379,0.03232130893866483,0.17346686124801636,0.043192277855252065
387,memorising,88,,,,,,,,,0.045546188950538635,0.025476050271543496,0.15967854857444763,0.0363232363760123
387,memorising,89,,,,,,,,,0.10058613121509552,0.04072607497087069,0.0626939982175827,0.02538843404952164
387,memorising,90,,,,,,,,,0.06294220685958862,0.02952682729474028,0.11303097009658813,0.038840720378561094
387,memorising,91,,,,,,,,,0.05480396747589111,0.02694175036495618,0.16127485036849976,0.0367336665224451
387,memorising,92,,,,,,,,,0.04730270802974701,0.02972809411660775,0.11879587173461914,0.033988138897448526
387,memorising,93,,,,,,,,,0.030986592173576355,0.022607766476497385,0.11428922414779663,0.03503003498366901
387,memorising,94,,,,,,,,,0.05143281817436218,0.029047852156034736,0.2213626503944397,0.04867873869079354
387,memorising,95,,,,,,,,,0.03936292231082916,0.023478387750372733,0.1473412662744522,0.03476805941408257
387,memorising,96,,,,,,,,,0.0205155611038208,0.020833452938673815,0.08197067677974701,0.03170895834708127
387,memorising,97,,,,,,,,,0.03905735909938812,0.025758999603301906,0.11932727694511414,0.033752638237939475
387,memorising,98,,,,,,,,,0.04080042243003845,0.026807856465836766,0.14192979037761688,0.03979111043506656
387,memorising,99,,,,,,,,,0.14303278923034668,0.04458201618077747,0.05429075285792351,0.017656322812733334
387,memorising,100,,,,,,,,,0.051016539335250854,0.027782802355074656,0.1706285923719406,0.04613697950256609
387,memorising,101,,,,,,,,,0.09483619034290314,0.03891943687287824,0.0735456570982933,0.027282889947400375
387,memorising,102,,,,,,,,,0.03558933734893799,0.022337845471704827,0.08420565724372864,0.036492188819276766
387,memorising,103,,,,,,,,,0.0336444228887558,0.021802785770248904,0.0554911345243454,0.023901299063069304
387,memorising,104,,,,,,,,,0.06338408589363098,0.029170527576687557,0.17876264452934265,0.04183798559934824
387,memorising,105,,,,,,,,,0.07778981328010559,0.035085254679518216,0.09461003541946411,0.02708765467597496
387,memorising,106,,,,,,,,,0.05493737757205963,0.028868212921939026,0.09502682089805603,0.02945723727312571
387,memorising,107,,,,,,,,,0.08230791985988617,0.0355149888891646,0.12464962899684906,0.034723900076232446
387,memorising,108,,,,,,,,,0.130961611866951,0.041274068437720454,0.19215667247772217,0.034048268933019765
387,memorising,109,,,,,,,,,0.04785442352294922,0.027561597052332167,0.15978768467903137,0.042822460768611785
387,memorising,110,,,,,,,,,0.0930858850479126,0.03627744602084238,0.12789034843444824,0.03649698611484117
387,memorising,111,,,,,,,,,0.18873947858810425,0.05555521538138963,0.1809360533952713,0.038215664198439005
387,memorising,112,,,,,,,,,0.08196116983890533,0.03552050652558719,0.0593847930431366,0.028080817511880633
387,memorising,113,,,,,,,,,0.039009883999824524,0.02590688766091796,0.08883543312549591,0.027829420719216142
387,memorising,114,,,,,,,,,0.07917074859142303,0.03197843892641955,0.1059521734714508,0.03665684512004244
387,memorising,115,,,,,,,,,0.044910699129104614,0.030463369120944633,0.09470180422067642,0.033542108544687685
387,memorising,116,,,,,,,,,0.07171852886676788,0.03324439768584936,0.14305242896080017,0.04252191893404586
387,memorising,117,,,,,,,,,0.03197863698005676,0.02176433316609405,0.18624836206436157,0.047086170690277644
387,memorising,118,,,,,,,,,0.05312357842922211,0.025420127625598372,0.10435429215431213,0.031620895695886546
387,memorising,119,,,,,,,,,0.09971651434898376,0.037981993039518915,0.09206473082304001,0.022550959778941674
387,memorising,120,,,,,,,,,0.05032357573509216,0.02580837311470428,0.07605308294296265,0.025821444455730903
387,memorising,121,,,,,,,,,0.047494739294052124,0.027350376854538578,0.15113721787929535,0.04404622901694919
387,memorising,122,,,,,,,,,0.05334988236427307,0.027004983346241674,0.09106667339801788,0.02785773008789015
387,memorising,123,,,,,,,,,0.16155925393104553,0.049043775244887525,0.07069732248783112,0.019194350310106797
387,memorising,124,,,,,,,,,0.06088046729564667,0.030971559777505556,0.1476237177848816,0.04022834577311208
387,memorising,125,,,,,,,,,0.17958179116249084,0.04798479181973949,0.06340479850769043,0.021400632133915857
387,memorising,126,,,,,,,,,0.03741474449634552,0.02249287440837734,0.07283318042755127,0.03269884762644031
387,memorising,127,,,,,,,,,0.04680939018726349,0.02711510695962992,0.08115051686763763,0.03307749503170559
500,prior,0,0.009615808725357056,0.020118523824864613,0.007031053304672241,0.017553199429792377,,,,,,,,
500,generalising,0,,,,,0.08977693319320679,0.03649137285509918,0.058300405740737915,0.026368557828896574,,,,
500,generalising,1,,,,,0.07085570693016052,0.03128828723390226,0.06098438799381256,0.031064621757557625,,,,
500,generalising,2,,,,,0.07515764236450195,0.03413672626735278,0.1489025354385376,0.04096076233000113,,,,
500,generalising,3,,,,,0.03846944868564606,0.02524046424144498,0.11142860352993011,0.04099303695582929,,,,
500,generalising,4,,,,,0.061536237597465515,0.030973958110402825,0.1127501130104065,0.034926788121279716,,,,
500,generalising,5,,,,,0.045927077531814575,0.026359100755127342,0.05558880418539047,0.02506651207680341,,,,
500,generalising,6,,,,,0.18799884617328644,0.05170767236747084,0.1454065442085266,0.040087992184022106,,,,
500,generalising,7,,,,,0.038479894399642944,0.024941296292433274,0.16261424124240875,0.04351003455824665,,,,
500,generalising,8,,,,,0.06517322361469269,0.03745696624104646,0.1210818737745285,0.04369332761780062,,,,
500,generalising,9,,,,,0.09674961864948273,0.03704049374314986,0.0564349889755249,0.02513387531376192,,,,
500,generalising,10,,,,,0.0480286180973053,0.027966039147659015,0.13795588910579681,0.042660366864126484,,,,
500,generalising,11,,,,,0.04955372214317322,0.025786635564543293,0.12741507589817047,0.037602826428397323,,,,
500,generalising,12,,,,,0.07128897309303284,0.030648688662229997,0.1232205256819725,0.034064277532700186,,,,
500,generalising,13,,,,,0.03509238362312317,0.021631025936163565,0.06973922252655029,0.03008851954225088,,,,
500,generalising,14,,,,,0.06416580080986023,0.03034507785939048,0.21818196773529053,0.04478994623077948,,,,
500,generalising,15,,,,,0.07931938767433167,0.03697538294755204,0.06438964605331421,0.026131195221235495,,,,
500,generalising,16,,,,,0.068579763174057,0.030173372069418697,0.09425897896289825,0.028136236936574018,,,,
500,generalising,17,,,,,0.07913491129875183,0.034936485136071636,0.07329955697059631,0.030981059447720737,,,,
500,generalising,18,,,,,0.06671670079231262,0.03280159454215767,0.11134541034698486,0.030241338628308783,,,,
500,generalising,19,,,,,0.07318311929702759,0.029936149983419768,0.05109262466430664,0.024350442520223895,,,,
500,generalising,20,,,,,0.1240655779838562,0.041801681097444573,0.25953584909439087,0.048845618260517656,,,,
500,generalising,21,,,,,0.07932290434837341,0.03403974095443049,0.2867833375930786,0.055187334806481386,,,,
500,generalising,22,,,,,0.12018933892250061,0.04179635843092547,0.06299714744091034,0.028413370615695134,,,,
500,generalising,23,,,,,0.04311329126358032,0.02782403931686425,0.09498898684978485,0.03696422991164122,,,,
500,generalising,24,,,,,0.07441435754299164,0.030387701101878068,0.11379757523536682,0.03343007851737886,,,,
500,generalising,25,,,,,0.03794243931770325,0.025347626107102405,0.09155800938606262,0.038009026935163115,,,,
500,generalising,26,,,,,0.051990821957588196,0.03075217072658874,0.08318294584751129,0.03644661016838453,,,,
500,generalising,27,,,,,0.06378157436847687,0.030406211724268776,0.12388822436332703,0.0416574709285991,,,,
500,generalising,28,,,,,0.07716420292854309,0.0330727948653409,0.07442496716976166,0.026531750467145013,,,,
500,generalising,29,,,,,0.044463858008384705,0.025888763048614906,0.08450612425804138,0.031912124546949895,,,,
500,generalising,30,,,,,0.047451287508010864,0.02500747438487698,0.07734370231628418,0.03268751851051549,,,,
500,generalising,31,,,,,0.04937991499900818,0.025911515114347236,0.22566385567188263,0.05588809950776796,,,,
500,generalising,32,,,,,0.06855864822864532,0.030048442209209447,0.16560237109661102,0.04203936034561373,,,,
500,generalising,33,,,,,0.06049337983131409,0.028111046663739852,0.09348942339420319,0.03546565416048122,,,,
500,generalising,34,,,,,0.1466774195432663,0.04539022477015409,0.07024338841438293,0.01988314787911392,,,,
500,generalising,35,,,,,0.07962670922279358,0.03446268763585032,0.065256267786026,0.030414363173785243,,,,
500,generalising,36,,,,,0.04897692799568176,0.027685912772294083,0.15461590886116028,0.04360357349731671,,,,
500,generalising,37,,,,,0.06533452868461609,0.03283683608878233,0.0706290528178215,0.02904519201891068,,,,
500,generalising,38,,,,,0.12061721086502075,0.03807271338087835,0.08785465359687805,0.03238973477617854,,,,
500,generalising,39,,,,,0.13758133351802826,0.04056519653982309,0.057662561535835266,0.022354240386956978,,,,
500,generalising,40,,,,,0.1352694183588028,0.04001306277964192,0.048421457409858704,0.02646624489379647,,,,
500,generalising,41,,,,,0.047906115651130676,0.0282576075177063,0.10436134040355682,0.03682737832594855,,,,
500,generalising,42,,,,,0.08150431513786316,0.03231424013344821,0.06509968638420105,0.024936884412673627,,,,
500,generalising,43,,,,,0.12058763206005096,0.03885701448950987,0.05988498777151108,0.021140872158657783,,,,
500,generalising,44,,,,,0.08694164454936981,0.034531432304599624,0.09813787788152695,0.029058678423143438,,,,
500,generalising,45,,,,,0.01751185953617096,0.020505009439275034,0.10133025050163269,0.03809553383277244,,,,
500,generalising,46,,,,,0.05726264417171478,0.030300404922186667,0.10397621989250183,0.03698634132598873,,,,
500,generalising,47,,,,,0.043160855770111084,0.027168995991047017,0.03777304291725159,0.02559597906872592,,,,
500,generalising,48,,,,,0.024931907653808594,0.0219025404181658,0.11052852869033813,0.041219506195747414,,,,
500,generalising,49,,,,,0.06932228803634644,0.03344982429678628,0.11724722385406494,0.03789070369088201,,,,
500,generalising,50,,,,,0.12259504199028015,0.045142646676313236,0.2529140114784241,0.045682701300649005,,,,
500,generalising,51,,,,,0.1535603255033493,0.04391914116365147,0.16979609429836273,0.0401200648845765,,,,
500,generalising,52,,,,,0.14417411386966705,0.04766947347790922,0.056294411420822144,0.02905523658667735,,,,
500,generalising,53,,,,,0.04229876399040222,0.025846961079972076,0.08703494071960449,0.039782175995381405,,,,
500,generalising,54,,,,,0.06159147620201111,0.03190690103159976,0.07107400894165039,0.031836074009528315,,,,
500,generalising,55,,,,,0.04900138080120087,0.02771114873030365,0.04251819849014282,0.02645630089069478,,,,
500,generalising,56,,,,,0.06835611164569855,0.03219748850409769,0.05223061144351959,0.027846832314716675,,,,
500,generalising,57,,,,,0.13205064833164215,0.042521150451435695,0.08529213815927505,0.0276369695169906,,,,
500,generalising,58,,,,,0.06759272515773773,0.030533610426884676,0.18055270612239838,0.041467417033760785,,,,
500,generalising,59,,,,,0.12614792585372925,0.03899204983236169,0.11015588045120239,0.027560318404016567,,,,
500,generalising,60,,,,,0.073138028383255,0.029554037944138908,0.1435989886522293,0.041486783803131665,,,,
500,generalising,61,,,,,0.10500870645046234,0.03625533756228266,0.03869068622589111,0.023448464168179424,,,,
500,generalising,62,,,,,0.01626485586166382,0.017132741933765544,0.08397866785526276,0.03066092234398414,,,,
500,generalising,63,,,,,0.08358097076416016,0.03705592502333296,0.19867722690105438,0.04380601151062874,,,,
500,generalising,64,,,,,0.1291753649711609,0.04506397693076197,0.15074284374713898,0.04121307292872791,,,,
500,generalising,65,,,,,0.13180477917194366,0.04512284126360261,0.04832939803600311,0.023381399515214805,,,,
500,generalising,66,,,,,0.08376909792423248,0.03435794226327392,0.11547926068305969,0.028419984383159725,,,,
500,generalising,67,,,,,0.031135156750679016,0.022888961226301473,0.0823841392993927,0.032027651097866906,,,,
500,generalising,68,,,,,0.06449095904827118,0.03323203602966922,0.07788623869419098,0.03026568996682401,,,,
500,generalising,69,,,,,0.09114474058151245,0.035598180636936545,0.08990588784217834,0.034620868572169464,,,,
500,generalising,70,,,,,0.05535121262073517,0.028614223089057526,0.07836587727069855,0.026848301829214268,,,,
500,generalising,71,,,,,0.19852714240550995,0.048905382785682815,0.1044161319732666,0.04362712375186751,,,,
500,generalising,72,,,,,0.061168745160102844,0.03154544786635551,0.1120109111070633,0.037926899428236356,,,,
500,generalising,73,,,,,0.07939210534095764,0.037492057180927255,0.06808274239301682,0.026691403791338334,,,,
500,generalising,74,,,,,0.07778790593147278,0.03366385279559296,0.11307957768440247,0.033611688213766006,,,,
500,generalising,75,,,,,0.10822859406471252,0.043665259815351944,0.3050609827041626,0.05968054191066599,,,,
500,generalising,76,,,,,0.06933951377868652,0.03425675095404137,0.08844803273677826,0.03527636074120566,,,,
500,generalising,77,,,,,0.19111321866512299,0.05459480294257876,0.11503498256206512,0.04043966786043316,,,,
500,generalising,78,,,,,0.12338173389434814,0.04375347045366988,0.12757021188735962,0.04344244244813417,,,,
500,generalising,79,,,,,0.06264814734458923,0.031364893936563366,0.10578644275665283,0.042947664522850024,,,,
500,generalising,80,,,,,0.09739828109741211,0.03603897515566602,0.03787861764431,0.02209526927820844,,,,
500,generalising,81,,,,,0.061096593737602234,0.0286654435193123,0.04002977907657623,0.021769338539316042,,,,
500,generalising,82,,,,,0.10205291211605072,0.037014472304944715,0.08080071210861206,0.030976709060100197,,,,
500,generalising,83,,,,,0.0985826700925827,0.04244341513124419,0.056263700127601624,0.029868810402230758,,,,
500,generalising,84,,,,,0.09847639501094818,0.04194905688740329,0.03936628997325897,0.02537998017476184,,,,
500,generalising,85,,,,,0.08892713487148285,0.03211313763616022,0.09875603765249252,0.033283646860130515,,,,
500,generalising,86,,,,,0.0966380387544632,0.038419755530994304,0.06945325434207916,0.027548142750682233,,,,
500,generalising,87,,,,,0.07515925168991089,0.03276379110338938,0.08645990490913391,0.036001144191167025,,,,
500,generalising,88,,,,,0.08034627139568329,0.032164987906825704,0.1382601261138916,0.0374508938419179,,,,
500,generalising,89,,,,,0.053826406598091125,0.02886898474465495,0.118053138256073,0.034758969072455466,,,,
500,generalising,90,,,,,0.07915283739566803,0.03353159693105847,0.05911734700202942,0.028857905799352105,,,,
500,generalising,91,,,,,0.05736866593360901,0.03151627182540142,0.12259694933891296,0.0333662866319869,,,,
500,generalising,92,,,,,0.045042380690574646,0.025877860176684205,0.24793273210525513,0.0589999265166996,,,,
500,generalising,93,,,,,0.1250646412372589,0.04290281186612337,0.10433198511600494,0.03847932051601853,,,,
500,generalising,94,,,,,0.09309086203575134,0.03584728242939243,0.054585784673690796,0.024355081058250058,,,,
500,generalising,95,,,,,0.08080801367759705,0.03632792601542964,0.07086694240570068,0.03583526463788279,,,,
500,generalising,96,,,,,0.12515640258789062,0.04220690796814532,0.03718504309654236,0.027739939249066103,,,,
500,generalising,97,,,,,0.1067882776260376,0.03945107634397047,0.1145758181810379,0.03801456751105109,,,,
500,generalising,98,,,,,0.03567242622375488,0.023872820830640355,0.10507108271121979,0.02680372660814865,,,,
500,generalising,99,,,,,0.020809799432754517,0.01987183387683502,0.13336695730686188,0.043994469322656445,,,,
500,generalising,100,,,,,0.055650800466537476,0.029350354399092914,0.056238919496536255,0.02667319229326015,,,,
500,generalising,101,,,,,0.05166703462600708,0.02681560204040545,0.16958235204219818,0.03878723497436242,,,,
500,generalising,102,,,,,0.05921478569507599,0.02809576182727261,0.12161554396152496,0.032955788880729926,,,,
500,generalising,103,,,,,0.05368630588054657,0.02912060222609311,0.09428925812244415,0.035303862216417924,,,,
500,generalising,104,,,,,0.16394145786762238,0.04718449009644088,0.10894164443016052,0.03412176306197526,,,,
500,generalising,105,,,,,0.04054674506187439,0.024248028526117456,0.16542629897594452,0.04111672829410835,,,,
500,generalising,106,,,,,0.09784869849681854,0.03801821031856337,0.09795086085796356,0.03324365833472222,,,,
500,generalising,107,,,,,0.06218738853931427,0.028250751319135733,0.08843283355236053,0.030444681538087486,,,,
500,generalising,108,,,,,0.050766557455062866,0.02673420802671456,0.05743727087974548,0.022899379445765276,,,,
500,generalising,109,,,,,0.02793291211128235,0.02311298262753339,0.0664210319519043,0.027920803776467405,,,,
500,generalising,110,,,,,0.10954919457435608,0.04065889048978965,0.06925441324710846,0.027966434573321472,,,,
500,generalising,111,,,,,0.030618935823440552,0.023055686569977887,0.06378628313541412,0.025552860621170306,,,,
500,generalising,112,,,,,0.0911506861448288,0.037302511290253186,0.1840304732322693,0.04905372401238843,,,,
500,generalising,113,,,,,0.07125212252140045,0.03449735275313329,0.09529462456703186,0.03961438970044227,,,,
500,generalising,114,,,,,0.12834514677524567,0.04444499403434668,0.09464775770902634,0.029639815210013597,,,,
500,generalising,115,,,,,0.08078521490097046,0.03486165635662942,0.12145455181598663,0.03632196561691062,,,,
500,generalising,116,,,,,0.08647939562797546,0.034254399810568555,0.17340774834156036,0.04042559309488368,,,,
500,generalising,117,,,,,0.0531257688999176,0.025333207805645276,0.07546210289001465,0.03268703019930395,,,,
500,generalising,118,,,,,0.10977630317211151,0.03902733315657308,0.14393240213394165,0.042582927800579436,,,,
500,generalising,119,,,,,0.0733414739370346,0.030419484327090428,0.09313410520553589,0.028190237022891185,,,,
500,generalising,120,,,,,0.08454644680023193,0.03438767918523978,0.17325910925865173,0.04807912047332865,,,,
500,generalising,121,,,,,0.04005967080593109,0.02302191625223937,0.07551641017198563,0.02993312782311639,,,,
500,generalising,122,,,,,0.0342860221862793,0.021962681929265666,0.1559939831495285,0.042103773370069854,,,,
500,generalising,123,,,,,0.12922213971614838,0.04023115708657174,0.1052250862121582,0.030055989262597383,,,,
500,generalising,124,,,,,0.09498825669288635,0.03889802498229464,0.203355073928833,0.048736478250141296,,,,
500,generalising,125,,,,,0.1143055111169815,0.04446345230703736,0.07174651324748993,0.030611588658253044,,,,
500,generalising,126,,,,,0.07008799910545349,0.030740687000873047,0.04312795400619507,0.021766167627588512,,,,
500,generalising,127,,,,,0.077518031001091,0.03586833318945926,0.095330148935318,0.02977089535646026,,,,
500,memorising,0,,,,,,,,,0.052783817052841187,0.027154456131251795,0.08818934857845306,0.025440262078313687
500,memorising,1,,,,,,,,,0.03010311722755432,0.02198713228910062,0.13145963847637177,0.03800935871952121
500,memorising,2,,,,,,,,,0.08999776840209961,0.035567890085231604,0.08046460896730423,0.022819636109661322
500,memorising,3,,,,,,,,,0.057637304067611694,0.027363441956330104,0.08548489212989807,0.0244384462851985
500,memorising,4,,,,,,,,,0.07384543120861053,0.032925624373851894,0.16962796449661255,0.04676766744337064
500,memorising,5,,,,,,,,,0.05075870454311371,0.028801920520527203,0.19173447787761688,0.042318613610131166
500,memorising,6,,,,,,,,,0.0388869047164917,0.024611340595092904,0.08479797840118408,0.034003699862442525
500,memorising,7,,,,,,,,,0.05296045541763306,0.025576503497352583,0.09664785861968994,0.028170679437910105
500,memorising,8,,,,,,,,,0.040453821420669556,0.024600428877653468,0.09185244143009186,0.029355214739547556
500,memorising,9,,,,,,,,,0.05800509452819824,0.029706916119274843,0.098565474152565,0.030391131075973896
500,memorising,10,,,,,,,,,0.04115644097328186,0.02619441777764039,0.0932498648762703,0.033729808738431316
500,memorising,11,,,,,,,,,0.06469719111919403,0.02919670278397806,0.0803760215640068,0.025819599194648993
500,memorising,12,,,,,,,,,0.05786767601966858,0.03136323337748731,0.06485696136951447,0.035618536393976635
500,memorising,13,,,,,,,,,0.041939154267311096,0.025604821948091428,0.10070166736841202,0.03460944227868619
500,memorising,14,,,,,,,,,0.12174747884273529,0.041393400452762075,0.06467953324317932,0.017745393660752225
500,memorising,15,,,,,,,,,0.02829037606716156,0.018481207833550527,0.16659483313560486,0.04533629925983158
500,memorising,16,,,,,,,,,0.04915474355220795,0.025832246713741815,0.09555904567241669,0.027158917703693358
500,memorising,17,,,,,,,,,0.07484781742095947,0.03302210683515412,0.04142652451992035,0.026934242516393526
500,memorising,18,,,,,,,,,0.07616379857063293,0.030940370936591563,0.07441362738609314,0.03508960932780261
500,memorising,19,,,,,,,,,0.06529413163661957,0.02846401811072233,0.11288173496723175,0.03492944216247305
500,memorising,20,,,,,,,,,0.027681931853294373,0.019924636721972467,0.07408741116523743,0.024473340528313795
500,memorising,21,,,,,,,,,0.14366653561592102,0.04619600982286172,0.1353364884853363,0.028944025415513837
500,memorising,22,,,,,,,,,0.0964377373456955,0.03594043960435881,0.2620677649974823,0.054130265178429136
500,memorising,23,,,,,,,,,0.06250028312206268,0.03089185217170046,0.05896569788455963,0.02552722396516991
500,memorising,24,,,,,,,,,0.08006587624549866,0.03497740375645657,0.11519479006528854,0.025412426618834437
500,memorising,25,,,,,,,,,0.02899514138698578,0.021584006451151185,0.0992303118109703,0.03297342458370717
500,memorising,26,,,,,,,,,0.026596516370773315,0.019735382028068703,0.041586220264434814,0.023990091393884486
500,memorising,27,,,,,,,,,0.051691025495529175,0.02660385365687296,0.08898486196994781,0.031166891858751128
500,memorising,28,,,,,,,,,0.043838292360305786,0.025191375408483593,0.17947715520858765,0.04337181820181992
500,memorising,29,,,,,,,,,0.0678928792476654,0.02947500241593716,0.06463436782360077,0.021870250534386352
500,memorising,30,,,,,,,,,0.0428154319524765,0.024240091358173427,0.09274985641241074,0.0341226417107409
500,memorising,31,,,,,,,,,0.032828956842422485,0.01906512304190516,0.09632761776447296,0.03356512101028922
500,memorising,32,,,,,,,,,0.040106549859046936,0.02432342053385005,0.08905589580535889,0.030207322133617428
500,memorising,33,,,,,,,,,0.118421271443367,0.04235067020486044,0.06571558117866516,0.023691939620735857
500,memorising,34,,,,,,,,,0.06239950656890869,0.03238981405812116,0.11449023336172104,0.03503791198771591
500,memorising,35,,,,,,,,,0.07966864109039307,0.0355764692869772,0.09105196595191956,0.02448104885209937
500,memorising,36,,,,,,,,,0.07338570058345795,0.033856876203675765,0.1237715631723404,0.032036585249677604
500,memorising,37,,,,,,,,,0.09725061058998108,0.03501755778678872,0.07470907270908356,0.024141288760812632
500,memorising,38,,,,,,,,,0.038800373673439026,0.027494393585212742,0.13179992139339447,0.04249580371717082
500,memorising,39,,,,,,,,,0.0777142196893692,0.03404146378105712,0.09117928892374039,0.027899259749824358
