step,n_chains,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution,ed_vs_baseline_in_distribution_from_prompts_in_distribution,sw_vs_baseline_in_distribution_from_prompts_in_distribution,ed_vs_baseline_out_of_distribution_from_prompts_in_distribution,sw_vs_baseline_out_of_distribution_from_prompts_in_distribution,ed_vs_baseline_in_distribution_from_prompts_out_of_distribution,sw_vs_baseline_in_distribution_from_prompts_out_of_distribution,ed_vs_baseline_out_of_distribution_from_prompts_out_of_distribution,sw_vs_baseline_out_of_distribution_from_prompts_out_of_distribution
47800,32,0.030385851860046387,0.021170853352214504,0.04125690460205078,0.02362167423977126,0.4348053149878979,0.04929603034364618,0.08608713746070862,0.030511693176790092,0.364124059677124,0.04707005556954762,0.07414595782756805,0.0284729141426986
48000,32,0.039220452308654785,0.023087227536347135,0.0410008430480957,0.024901415588871025,0.43856463581323624,0.04934535770298232,0.08458267897367477,0.0302244359364036,0.38276611268520355,0.04768135816400247,0.07857554405927658,0.029554188673279125
48200,32,0.04086422920227051,0.023425789732016505,0.046396613121032715,0.024929273999013565,0.4451323039829731,0.05151557371469449,0.0793318971991539,0.02965834472285816,0.36965224146842957,0.04821414511903777,0.06827923655509949,0.027669682930465532
48400,32,0.030523061752319336,0.02045751651242028,0.039295315742492676,0.024648389334329873,0.4428109638392925,0.04967450276949204,0.08487047255039215,0.030244775286465162,0.36371883749961853,0.04663035856525177,0.07411583513021469,0.029211227631516776
48600,32,0.031021714210510254,0.021819995280992016,0.04192543029785156,0.024215372989381336,0.445223156362772,0.05035778011047087,0.08169542253017426,0.029917117139325648,0.3573996275663376,0.04705986830775025,0.07257877290248871,0.028453144393260986
48800,32,0.031110048294067383,0.021307029054672424,0.040149807929992676,0.024685106245816057,0.4352097846567631,0.049681694738402074,0.07883422821760178,0.030090697212444395,0.36181792989373207,0.047184612913596054,0.07177193462848663,0.02844405227196626
49000,32,0.032544851303100586,0.02151679062959549,0.04742753505706787,0.02486082564631823,0.4424539767205715,0.050199289647922855,0.08971712738275528,0.03050758217301114,0.3594200536608696,0.04540062731215046,0.07580141723155975,0.029017520229289374
49200,32,0.03777194023132324,0.02203538401219419,0.046748995780944824,0.025285302567030887,0.43250302225351334,0.04855858980833597,0.08523433655500412,0.029909537217432704,0.36385150253772736,0.04731664682292987,0.07543029636144638,0.028722586631765815
49400,32,0.03353989124298096,0.02066593126907117,0.03971433639526367,0.024861184853598107,0.4219726677983999,0.04924475042018539,0.0865551009774208,0.030459009678913247,0.37049342691898346,0.048001163835314574,0.07272069156169891,0.028312851503037757
49600,32,0.0364607572555542,0.021661103726174073,0.04453015327453613,0.024296083838222716,0.4446413479745388,0.05019182356196454,0.08796383440494537,0.030853258181157736,0.3667753040790558,0.04751056050423557,0.07505505532026291,0.029365736363109338
49800,32,0.03219270706176758,0.022347528061795952,0.040140509605407715,0.024459590731254314,0.4437153860926628,0.0503243173221984,0.07891183346509933,0.028771677864761133,0.37352196872234344,0.04771604658842807,0.07530643045902252,0.0292128078282542
50000,32,0.032041192054748535,0.021113350824420916,0.04459810256958008,0.025824724519890836,0.44330043718218803,0.05011205157550366,0.08232729882001877,0.029295866620699194,0.3527277447283268,0.045948473631486145,0.06995875388383865,0.027865138646570163
50200,32,0.03617250919342041,0.022753995284961984,0.05412149429321289,0.026076017942670074,0.4317626729607582,0.049286339368878274,0.08985971659421921,0.030591630909374966,0.3758707642555237,0.04765796575623994,0.07709646970033646,0.02881148537147555
50400,32,0.03693592548370361,0.023238315330458552,0.04466390609741211,0.026045786985305398,0.44658437743782997,0.04975189059939819,0.08198178559541702,0.03034324538813799,0.3628912642598152,0.0464313636459687,0.07547875493764877,0.028243935352873173
50600,32,0.03581809997558594,0.023190850412309855,0.045390963554382324,0.025369610106071257,0.42543330788612366,0.04967869336571998,0.08559124916791916,0.030460352848488706,0.3538949675858021,0.04581418364030657,0.07433903217315674,0.02894254475460624
50800,32,0.038413047790527344,0.022134557899062445,0.04857504367828369,0.0253233729141252,0.43343980982899666,0.05045851965753549,0.08569937199354172,0.029836034689776938,0.35512034595012665,0.047553818051678055,0.07294559478759766,0.0282032716381365
51000,32,0.03152346611022949,0.02238810902196984,0.0403977632522583,0.024031854134271464,0.4137999042868614,0.04797879700673664,0.09046217054128647,0.0300904939070715,0.36136792600154877,0.047102738315569784,0.07079152762889862,0.02782515627589147
51200,32,0.03599262237548828,0.02276368931257831,0.04380476474761963,0.02561592692434767,0.42255305871367455,0.05010817853574719,0.08385089784860611,0.03039497895835587,0.36346641182899475,0.04729904315438973,0.07414243370294571,0.02871999372191303
51400,32,0.035338640213012695,0.022909172382263535,0.04509890079498291,0.025053908225635267,0.4411736726760864,0.05026488371326199,0.08527835458517075,0.030070620915593108,0.37004684656858444,0.04705327187137216,0.07194817066192627,0.028732611956115775
51600,32,0.030598759651184082,0.02168050338400876,0.04200625419616699,0.025244069351957107,0.43564647808671,0.05012821636114494,0.08451011776924133,0.03024821937508332,0.3632423132658005,0.04609098278210334,0.07580398768186569,0.028821738662892348
51800,32,0.026803135871887207,0.020311828596507694,0.04066061973571777,0.023242230683855437,0.4336686860769987,0.048851046151419254,0.0868329107761383,0.030609413870577237,0.3602115511894226,0.04579993740468934,0.073304183781147,0.02893454948094923
52000,32,0.031310319900512695,0.02098549265364405,0.03582894802093506,0.023482959001036505,0.4197319969534874,0.04894199403007131,0.08727043867111206,0.0308500637116995,0.363148458302021,0.04632021999981155,0.07339590042829514,0.028474150210019367
52200,32,0.029634594917297363,0.02094174279020771,0.04123830795288086,0.02549585065121371,0.4369841665029526,0.048913120621066536,0.08232852816581726,0.029755175761602946,0.35712631791830063,0.04611786879765614,0.06938982009887695,0.027595302528473503
52400,32,0.037867188453674316,0.023783814534872452,0.04732918739318848,0.026140547021833004,0.41808944940567017,0.04785786754728473,0.08983419835567474,0.03068236619280776,0.36639779806137085,0.04743166355997251,0.07280278950929642,0.028303016135292503
52600,32,0.030269503593444824,0.020641060590564454,0.03638482093811035,0.0223352948026739,0.43230197578668594,0.04957049691906251,0.08825187385082245,0.03071239096047277,0.3614814355969429,0.0467492933457604,0.07208287715911865,0.028052010953353964
52800,32,0.028664708137512207,0.021358539624967837,0.04049110412597656,0.02467956346437063,0.44008227065205574,0.049797041452999874,0.08131146430969238,0.02965496194175712,0.358879454433918,0.046686939565213484,0.07114753127098083,0.028137993497363338
53000,32,0.030800819396972656,0.02070376917627032,0.03717052936553955,0.022506288708789537,0.4448251314461231,0.04981195218397848,0.08310409635305405,0.030415298373586464,0.36118969321250916,0.04649930311505398,0.07162082195281982,0.028560347719660935
53200,32,0.03789806365966797,0.022533662237178783,0.04353892803192139,0.02458209998164017,0.43108348548412323,0.050220371153680915,0.08304790407419205,0.02991086929696653,0.371828131377697,0.048669107770839146,0.07797540724277496,0.029207371164726582
53400,32,0.0385289192199707,0.02242395829254813,0.0415724515914917,0.02353379883831379,0.4315599277615547,0.049890428200020626,0.08431044965982437,0.02932613649274735,0.3611900880932808,0.04707540234767049,0.07439514249563217,0.029246505966452483
53600,32,0.029792308807373047,0.02128598462279666,0.03971445560455322,0.026238594745944966,0.42455703392624855,0.04935692202184282,0.08639752119779587,0.030057584805852425,0.3662230521440506,0.048207391468617945,0.07015830278396606,0.028097889832578646
53800,32,0.029903292655944824,0.02126915533678698,0.04030275344848633,0.024909641113407655,0.43458012491464615,0.04926294345982585,0.0829954594373703,0.030171816373736435,0.35729293152689934,0.045680302197026956,0.07442972809076309,0.02894428601255119
54000,32,0.03639256954193115,0.02186934232887948,0.03937363624572754,0.023074105618187683,0.43034207448363304,0.04887383486032086,0.08935446292161942,0.030603927754734944,0.35220881551504135,0.04735959477689275,0.07407733798027039,0.028934615744449117
54200,32,0.04239296913146973,0.023734152597590836,0.045707106590270996,0.023293486154897836,0.42477093264460564,0.048523742661388314,0.08525682985782623,0.02996985614936145,0.364484041929245,0.0469881982498854,0.07100002467632294,0.028392211426678665
54400,32,0.03695249557495117,0.020922214761910474,0.04136860370635986,0.024451384102370747,0.42800018563866615,0.04971422751533123,0.08500662446022034,0.030081889272458924,0.36158669739961624,0.046102823308117026,0.07558099925518036,0.02889052975940175
54600,32,0.03239119052886963,0.022653062083660788,0.04125809669494629,0.023820246454203043,0.4401535764336586,0.049681901486177196,0.08110842853784561,0.029706281806436283,0.35997214168310165,0.04627800036019683,0.07206538319587708,0.028374789903100894
54800,32,0.0387493371963501,0.02218330772717849,0.04339265823364258,0.023945024042100048,0.4205167591571808,0.047599106320037034,0.08592130988836288,0.030680074909149077,0.35316653549671173,0.045695124840469684,0.07115452736616135,0.02840846045399971
55000,32,0.031456589698791504,0.022077138026776834,0.04624819755554199,0.025929596156273327,0.42285473458468914,0.048531339059643776,0.08832953125238419,0.03068358971529546,0.35932113230228424,0.046123370837840294,0.07448355108499527,0.028870547628739703
55200,32,0.0295485258102417,0.02074786301399028,0.04193711280822754,0.02370035293506483,0.41491483338177204,0.04800855890121558,0.09287058562040329,0.03077796964782353,0.35620730370283127,0.04606677918728823,0.07430059462785721,0.02923377876705873
55400,32,0.028519511222839355,0.019992121350312888,0.03782010078430176,0.023318766713730642,0.4128151796758175,0.049270307351115136,0.09300088882446289,0.03109636847644478,0.35963135212659836,0.04607105395437058,0.07800004631280899,0.029370651663534832
55600,32,0.03245747089385986,0.021748572932341562,0.0426485538482666,0.023323542592548315,0.41505808755755424,0.04794608475216143,0.0960707813501358,0.03153719761321705,0.36157217621803284,0.047319468631677096,0.07224500179290771,0.028486428277653304
55800,32,0.03178846836090088,0.021625123672290893,0.04098391532897949,0.02299344489709669,0.41398144885897636,0.048153284974881326,0.08732637763023376,0.030243092957650708,0.35686827450990677,0.04625278683309186,0.07282935082912445,0.028471118848409215
56000,32,0.03582108020782471,0.02228707365284797,0.04244565963745117,0.024235869842125526,0.433745127171278,0.04919930942523657,0.08585191518068314,0.03063187902415269,0.35268591344356537,0.046400573098005514,0.07379605621099472,0.02872770064298164
56200,32,0.029549479484558105,0.021732838906000994,0.04044485092163086,0.0249026131600079,0.4283590205013752,0.04989318155921886,0.08479230105876923,0.02988453956609137,0.35242608189582825,0.04571326384477687,0.06981056928634644,0.02805448068348066
56400,32,0.032735347747802734,0.020175793161735314,0.04065549373626709,0.0246632847721557,0.42129742354154587,0.0487926603268187,0.08287278562784195,0.03027695547388643,0.35611674934625626,0.046548780530461006,0.06950871646404266,0.027896481249135303
56600,32,0.043831467628479004,0.023004249038202626,0.047913312911987305,0.025028602793565443,0.43858354166150093,0.04971453652471956,0.0847879946231842,0.030157329714717414,0.3647972345352173,0.04588804742063177,0.07375787198543549,0.029350216923819245
56800,32,0.032172560691833496,0.020735701430478145,0.04208111763000488,0.023561064189532827,0.44687744602560997,0.05036494658460228,0.08274795860052109,0.02978182185759877,0.36508839577436447,0.04715000438056108,0.07187017798423767,0.028913686548300305
57000,32,0.039299845695495605,0.023371117122001062,0.037795305252075195,0.02360818963292705,0.41648121550679207,0.048643852332191984,0.08026441186666489,0.02915912737327214,0.37092045694589615,0.04774346196758545,0.07254640012979507,0.029130022535155016
57200,32,0.02979433536529541,0.02148637250379104,0.03991246223449707,0.023527980610183893,0.4162288848310709,0.04841986668016435,0.08618393540382385,0.02972582108208248,0.36127153784036636,0.04810533971999613,0.07269931584596634,0.028914448266212443
57400,32,0.03349101543426514,0.022070301170685012,0.04416155815124512,0.025025199657435562,0.4173121377825737,0.04805067074386893,0.0896923616528511,0.03011737800306593,0.369524210691452,0.04718192946927585,0.07548236101865768,0.029067232564131913
57600,32,0.027965188026428223,0.02113556644505916,0.03308415412902832,0.023167572491815145,0.4119226224720478,0.04880812613171666,0.08720427751541138,0.030612569708928675,0.347741074860096,0.0464747893691501,0.06894385814666748,0.028009888555646466
57800,32,0.03504753112792969,0.022102010682820333,0.043460726737976074,0.024050752773512794,0.41791981272399426,0.04868420550235118,0.09283636510372162,0.030981270344574822,0.37166499346494675,0.047941611383447574,0.07629923522472382,0.028592189414755127
58000,32,0.029616713523864746,0.020926476424581866,0.0402069091796875,0.024179383846258607,0.4120239410549402,0.04783091946143406,0.09269694983959198,0.030648601311168793,0.3569243252277374,0.04641048782370282,0.07205923646688461,0.028402755579560228
58200,32,0.0305633544921875,0.019390087148132364,0.03576695919036865,0.021601639464379378,0.4129904992878437,0.048374791238437194,0.08838286250829697,0.030859480632685777,0.35419777035713196,0.04669268916335516,0.06942185014486313,0.028511674702453017
58400,32,0.03463590145111084,0.02160154785339863,0.041005611419677734,0.02441984747077269,0.42661168426275253,0.04895966040665422,0.0933917835354805,0.03142360855462124,0.34987372905015945,0.04615255129752069,0.07102366536855698,0.02823841457160608
58600,32,0.030093908309936523,0.02176883442965221,0.04193699359893799,0.02378462786903817,0.4091717544943094,0.04946703947695342,0.08475711941719055,0.03022118571476614,0.3618169091641903,0.04613897580752918,0.07195978611707687,0.02858189069593537
58800,32,0.03087592124938965,0.021002824461090152,0.042424559593200684,0.024952509494144938,0.42371187545359135,0.04863133965989152,0.09548800438642502,0.031053947750818593,0.3518946021795273,0.04638073208140192,0.07454854249954224,0.028816012070661916
59000,32,0.0313340425491333,0.02036541394404339,0.04376626014709473,0.02495107927491409,0.4193424694240093,0.0486905693222954,0.08712974190711975,0.029960932035160134,0.36020150780677795,0.046496458747571835,0.07110714912414551,0.028334355544054324
59200,32,0.038149356842041016,0.022336023339306173,0.043648362159729004,0.02391026287025918,0.4223461616784334,0.04965083495629493,0.08916284888982773,0.02983260381173079,0.35399093478918076,0.0465625535828699,0.07781961560249329,0.029086138346169948
59400,32,0.02983260154724121,0.020816408568277787,0.0384753942489624,0.023949466000307527,0.41959569975733757,0.048217683460161295,0.09086178988218307,0.030381585013021482,0.3546086326241493,0.04619540849189105,0.07398530840873718,0.029144617921881902
59600,32,0.025432229042053223,0.019902822307128105,0.0352938175201416,0.0225087668846337,0.4207070227712393,0.048340146596881156,0.09482644498348236,0.031163219695801492,0.35559505224227905,0.046044740943301354,0.07069538533687592,0.027970310307261513
59800,32,0.03074800968170166,0.021347158912088094,0.03442120552062988,0.022335024764154658,0.40392075665295124,0.04841484245336873,0.09143681824207306,0.031222087902788145,0.35615968704223633,0.04650191458366895,0.07496960461139679,0.02894255289417325
60000,32,0.03763687610626221,0.021205243378316325,0.039110660552978516,0.02319037807031216,0.4120770115405321,0.04839711001893045,0.09402638673782349,0.031531275407473545,0.36225106939673424,0.046724247933712854,0.07557690888643265,0.029049175164749582
60200,32,0.03797304630279541,0.02376648726419611,0.04549431800842285,0.024702755341985454,0.4422109089791775,0.05044582122925767,0.08353795111179352,0.02935743760534163,0.36283887922763824,0.04641753418230531,0.07191485911607742,0.028687910723747094
60400,32,0.030652761459350586,0.02131791374291769,0.036514878273010254,0.023815743399858813,0.4321968723088503,0.04932356131954513,0.08242073655128479,0.02923968105868323,0.3583362251520157,0.04700831210101634,0.06753115355968475,0.027597791051736962
60600,32,0.0351564884185791,0.022073620087754722,0.04203903675079346,0.02543055964693107,0.41730186715722084,0.04744719147183696,0.09053105860948563,0.030611383764217903,0.3608848750591278,0.04718827983316573,0.0764370933175087,0.029149848464529164
60800,32,0.03422534465789795,0.0214653092146716,0.03998827934265137,0.022897232126266823,0.4283047877252102,0.049280223684229844,0.08265764266252518,0.030083146954971333,0.3717176988720894,0.04798374350516182,0.07578233629465103,0.02904734021990656
61000,32,0.029296040534973145,0.020870853694437686,0.03975701332092285,0.022831160020494578,0.43138191290199757,0.047668737213372774,0.08596488833427429,0.030336400894187827,0.3508130684494972,0.04672324316437307,0.06897174566984177,0.028294607531142605
61200,32,0.030169129371643066,0.021761472719542704,0.03936004638671875,0.023024973806176043,0.414083331823349,0.04794166825520825,0.09771426767110825,0.031322363517239826,0.35777849704027176,0.04788719560551713,0.0836193785071373,0.030140989899759697
61400,32,0.029993414878845215,0.0210884812581286,0.03408026695251465,0.022304264188967395,0.4183752965182066,0.04804522295592821,0.10057651996612549,0.03199388193178302,0.3539429157972336,0.04504427499440187,0.07634907960891724,0.02938823406889541
61600,32,0.029578208923339844,0.02034172271630741,0.040235161781311035,0.023541996021335887,0.4273591469973326,0.04941109568507053,0.09478375315666199,0.030612931146215466,0.3494815044105053,0.04650688944701642,0.07708048075437546,0.02914950745876882
61800,32,0.031242012977600098,0.02032415024502162,0.04330587387084961,0.02483897992998831,0.4155407026410103,0.048425215413617446,0.08741951733827591,0.030406926468213864,0.3537784665822983,0.04719817888074583,0.07259982824325562,0.028054792514350155
62000,32,0.02711665630340576,0.020973416971771068,0.040503501892089844,0.023981786115805356,0.4267580732703209,0.04827506047450322,0.08853672444820404,0.030826401530353754,0.3521449789404869,0.046537227010450204,0.07158409804105759,0.02850510653412583
62200,32,0.03913533687591553,0.021934070299555963,0.04430365562438965,0.025187822860855018,0.4213082902133465,0.049440029068756206,0.088025763630867,0.030625947799319868,0.3559669703245163,0.047700298576946534,0.07566829770803452,0.02890922499615274
62400,32,0.02788698673248291,0.020628889815646777,0.040938615798950195,0.025316866111082404,0.3941591586917639,0.04863662091645047,0.08974050730466843,0.03042570796892275,0.3472241535782814,0.045132898907071506,0.07325998693704605,0.02858267236981066
62600,32,0.031621575355529785,0.02126197848838041,0.04789447784423828,0.025644712162290112,0.4301778953522444,0.05017366249448883,0.09252548962831497,0.0312610834885556,0.3429847024381161,0.04590263967547657,0.0777529925107956,0.029175524123548256
62800,32,0.03512680530548096,0.022330800044725492,0.044553279876708984,0.024011427752700428,0.41988252103328705,0.04777560705154467,0.08728501200675964,0.030375419564594462,0.3506148159503937,0.046428959981457726,0.07578378170728683,0.028905061080553934
63000,32,0.03696644306182861,0.020167760278240812,0.0403900146484375,0.023041148350557657,0.4235111325979233,0.04765378348467063,0.08263052254915237,0.029327461833494023,0.364122174680233,0.04664722253737663,0.06942956149578094,0.028119443644910064
63200,32,0.03920924663543701,0.022755430417983065,0.04482388496398926,0.025411658645063086,0.41644109413027763,0.048680337116672426,0.08534501492977142,0.030480434810938616,0.36051175743341446,0.045811448882639896,0.07544062286615372,0.029465167619467148
63400,32,0.03250110149383545,0.021251878416866442,0.037872314453125,0.023213206480878344,0.419863224029541,0.048458927926719686,0.0860840305685997,0.03020275487252314,0.35388198494911194,0.04607034091321133,0.07166793197393417,0.028350637452344722
63600,32,0.026419878005981445,0.020541608640624247,0.03750598430633545,0.02425171047357654,0.4063616953790188,0.04836023994598318,0.08804940432310104,0.029858144822527834,0.3551488369703293,0.0473018502832394,0.07008174806833267,0.028388898589710106
63800,32,0.03528797626495361,0.022541063247770752,0.04497265815734863,0.026448332646261216,0.40482052229344845,0.04788621134477733,0.09633015841245651,0.03135669392927455,0.362688310444355,0.0471278527784358,0.07134009897708893,0.02835904015851743
64000,32,0.025922298431396484,0.019549380239894814,0.03705179691314697,0.023027855948659522,0.41551675647497177,0.04847251990970909,0.0851568877696991,0.03009874332352501,0.3625343441963196,0.04810891537364334,0.07257448136806488,0.028332036349047497
64200,32,0.035944223403930664,0.022118039484843272,0.041628241539001465,0.023958092788231064,0.4027514401823282,0.04672390653670581,0.0970572829246521,0.03128106381246512,0.3539748564362526,0.04539633100942067,0.07756458222866058,0.029301472218465324
64400,32,0.031633615493774414,0.020345794439483936,0.04023778438568115,0.024047158841925844,0.422719269990921,0.049313407771390955,0.08401299268007278,0.030209677945895103,0.3572399616241455,0.046765568652683207,0.07571069151163101,0.028802787228367516
64600,32,0.026871800422668457,0.019648195178652947,0.039484262466430664,0.024306666481975152,0.41058141738176346,0.04923292124177166,0.09199997037649155,0.0306272485746392,0.3518071621656418,0.04618042096114335,0.07183437049388885,0.02817654631180133
64800,32,0.032279133796691895,0.021712328609815822,0.04336190223693848,0.024451483360550433,0.425632543861866,0.05019526534604219,0.08280021697282791,0.029682294060045897,0.3605593517422676,0.04666607967195746,0.07330373674631119,0.028789698008898926
65000,32,0.027451395988464355,0.020413849346372467,0.038897037506103516,0.024850355294805948,0.41628906317055225,0.048009065609571425,0.08867134898900986,0.02981541871316987,0.3473834991455078,0.0456449680695266,0.07187920063734055,0.02838209837775218
65200,32,0.03991234302520752,0.02294943986511277,0.04619741439819336,0.027156057387818833,0.4097256734967232,0.0478907152357187,0.09420547634363174,0.031157552081484012,0.351380318403244,0.046599923129934454,0.07575074583292007,0.02890821797923769
65400,32,0.03140914440155029,0.020942329840357803,0.04003548622131348,0.023947318722092294,0.4117713812738657,0.04870375857393083,0.09348326176404953,0.031013456866308336,0.3595590814948082,0.046814460398878786,0.07510995119810104,0.02908059292241594
65600,32,0.032151222229003906,0.020785532912702367,0.04097187519073486,0.024814009658086188,0.4346000775694847,0.049793954340384555,0.08331795036792755,0.029817574185091,0.3575916886329651,0.04654889733739068,0.07245270907878876,0.028423150971511667
65800,32,0.03901994228363037,0.023258909856632256,0.041617393493652344,0.025156912971450455,0.4346400387585163,0.05040535116469561,0.09275859594345093,0.030684412434157787,0.36513254046440125,0.047392414301365586,0.07675525546073914,0.02905692197213582
66000,32,0.03436470031738281,0.021820055748640356,0.039772868156433105,0.02336040849042824,0.4072623997926712,0.047900564980729726,0.08354625105857849,0.029535573609359378,0.3595115840435028,0.04630601998685416,0.06896334141492844,0.028162369135792484
66200,32,0.03329670429229736,0.021659161109778023,0.040968894958496094,0.02354631209833803,0.40307113714516163,0.04779423305924321,0.09378271549940109,0.03149005568046232,0.3482511267066002,0.04544220796596567,0.07465586066246033,0.02924353741171251
66400,32,0.03135359287261963,0.021183729722296044,0.038384437561035156,0.02366221637610215,0.4237211085855961,0.04945034457899605,0.09287136048078537,0.030879453394563994,0.3427157551050186,0.045558543855748125,0.07858926802873611,0.029447263589653272
66600,32,0.0320817232131958,0.021072792066249315,0.03851318359375,0.023898023939496714,0.412932924926281,0.04760271626680173,0.09391767531633377,0.03105948761218771,0.35978665947914124,0.04669612232881701,0.07374413311481476,0.02880588562338216
66800,32,0.026174187660217285,0.018956655186484574,0.03237628936767578,0.022675901222454574,0.4004560951143503,0.047445343665308594,0.08699747920036316,0.030366988670057892,0.3358272612094879,0.04577816443325972,0.07221254706382751,0.028409767303449823
67000,32,0.030641913414001465,0.021935805372380976,0.03994107246398926,0.023304376730315414,0.4114881157875061,0.048868269741672694,0.09035034477710724,0.03130055703583007,0.36621642112731934,0.047232757068363954,0.07731430977582932,0.02865553320948233
67200,32,0.03672468662261963,0.022126350748900653,0.04327893257141113,0.025357507270530006,0.41713013499975204,0.04900525368267615,0.08927654474973679,0.030097016747316283,0.35913486033678055,0.04593823825656354,0.0728803351521492,0.02845634559119038
67400,32,0.034624457359313965,0.02195502299389764,0.042695045471191406,0.02508153297015632,0.4251225106418133,0.049263697061527015,0.08696974068880081,0.030651855677296773,0.3612328991293907,0.04697164043639285,0.07418131083250046,0.028799743690580654
67600,32,0.030649781227111816,0.021749990684547908,0.03807425498962402,0.024040791288221876,0.4101916328072548,0.04886612566081028,0.08323709666728973,0.02980067508759278,0.3539545610547066,0.046663425778057904,0.07085037976503372,0.028661620146611833
67800,32,0.03173935413360596,0.021683500079062897,0.044028282165527344,0.024632874252137445,0.4181620217859745,0.04880227903671504,0.08327801525592804,0.02991030705643901,0.3572930470108986,0.047276597722475486,0.0745433121919632,0.029166438408862516
68000,32,0.029082417488098145,0.020738248492040492,0.038170576095581055,0.022607909964744356,0.42227871902287006,0.049038330052114346,0.091298408806324,0.0306577670666528,0.3514972925186157,0.046899848001487734,0.07576197385787964,0.029025309036613767
68200,32,0.032059550285339355,0.020283293275440963,0.039728403091430664,0.024706762508002984,0.43255267664790154,0.04936121294175487,0.0826534852385521,0.029649154485116527,0.3511767014861107,0.04607149851414734,0.0761604830622673,0.029105942210926772
68400,32,0.030714869499206543,0.01976908003048491,0.035633087158203125,0.023940957698404146,0.4271400310099125,0.04870672751261098,0.08257479220628738,0.030392877470814178,0.34876956790685654,0.046025589710548515,0.07358678430318832,0.028876389765833902
68600,32,0.02810657024383545,0.020617886233516302,0.03386950492858887,0.023423733688709043,0.4085798840969801,0.04759549624143441,0.09058733284473419,0.030923004860078592,0.35461709648370743,0.04707922764856395,0.07138486206531525,0.028673829404596167
68800,32,0.02576148509979248,0.020551316654390122,0.035222530364990234,0.02363779028678544,0.4086228907108307,0.0491108723370522,0.08691664040088654,0.03020714447321644,0.34949975460767746,0.04610410916276948,0.07186432182788849,0.02833985951180996
69000,32,0.0282670259475708,0.02035706996141678,0.0425105094909668,0.024360159328220953,0.4253849256783724,0.04782391044621641,0.0950969010591507,0.030777265985217,0.3604874163866043,0.046748042406546716,0.07836735248565674,0.029629095601293058
69200,32,0.035503506660461426,0.02089339457649085,0.041988372802734375,0.02428982309872079,0.4147433377802372,0.04812615380297726,0.09694769978523254,0.03138728476242668,0.34923554211854935,0.04561154771375804,0.08113285154104233,0.029921444303969105
69400,32,0.03443419933319092,0.02196760306156937,0.04200577735900879,0.024991099734150906,0.41550538316369057,0.04826704273604499,0.08472957462072372,0.02956879675303964,0.3690974861383438,0.04858026585474481,0.0712723508477211,0.028038153146340526
69600,32,0.034587979316711426,0.022294908860678385,0.04523825645446777,0.02349128670940508,0.4083684291690588,0.047986706942390676,0.0995088666677475,0.03138301757599032,0.3586208075284958,0.0460737681738213,0.08267422765493393,0.029741089972573586
69800,32,0.02631080150604248,0.021191384018226803,0.03380846977233887,0.021865376130470085,0.4219027943909168,0.04935319168761493,0.0847020223736763,0.029678787781688965,0.3551335334777832,0.0456566354663233,0.07145421206951141,0.028538757892256246
70000,32,0.028844118118286133,0.020977235634690717,0.04200732707977295,0.02542798245778183,0.4207716677337885,0.04837504309608889,0.09383457154035568,0.030743603418289692,0.3575103431940079,0.04718838419491397,0.07685767859220505,0.02893274279073676
70200,32,0.03229081630706787,0.021158756600305927,0.0398101806640625,0.023583969317762278,0.4201485961675644,0.04808549678429381,0.09037144482135773,0.030889127639763387,0.345805399119854,0.045984197278038,0.07448848336935043,0.028866614255320992
70400,32,0.03413045406341553,0.02173581551861203,0.042615413665771484,0.023654513350729565,0.410179914906621,0.04852587009963685,0.0925527960062027,0.030751637563728534,0.3600027784705162,0.04675121860532366,0.08037211000919342,0.029081672573471037
70600,32,0.029002785682678223,0.020416837779463255,0.036714792251586914,0.022098433048712,0.4085495136678219,0.04728019949717205,0.08928008377552032,0.030740641233478284,0.3514275848865509,0.0458005339610824,0.07217983156442642,0.028631573645046576
70800,32,0.03780186176300049,0.023174341701206403,0.040404558181762695,0.024119727747839503,0.4198294226080179,0.04928729658481898,0.08868072181940079,0.030902040167826078,0.35908637195825577,0.046533220385964524,0.07680632174015045,0.029368606673748104
71000,32,0.03242051601409912,0.021292789807133873,0.04399442672729492,0.024382115035813744,0.4194329082965851,0.0486037856477452,0.09103377908468246,0.03155569106484506,0.34899193048477173,0.04627685749801287,0.0744570717215538,0.02866561457073732
71200,32,0.03204071521759033,0.020953026413366927,0.037073612213134766,0.023184233717429795,0.41339872777462006,0.04867010229336708,0.0876331552863121,0.029987870453511523,0.37397413700819016,0.047304898148695346,0.08040663599967957,0.029722745093950696
71400,32,0.03816401958465576,0.02296723670541474,0.04067182540893555,0.024031351922230645,0.4044074881821871,0.047817200225737086,0.09485441446304321,0.0314094096365224,0.3500373810529709,0.04657697350839546,0.07557690888643265,0.028905457567271396
71600,32,0.028253793716430664,0.020923408837603047,0.036644816398620605,0.02156326454687616,0.42415694892406464,0.049645453929316026,0.08245562762022018,0.02950766650252832,0.3433879539370537,0.04604160762088832,0.07108242809772491,0.028005427129293155
71800,32,0.027924537658691406,0.020624891714448954,0.04067432880401611,0.0236640266401835,0.43859029933810234,0.05093785525396739,0.08864158391952515,0.030033945040892164,0.339362196624279,0.04528802326475673,0.07251559942960739,0.028690015779488792
