step,ed_vs_baseline_memorising_from_prompts_memorising,sw_vs_baseline_memorising_from_prompts_memorising,ed_vs_baseline_generalising_from_prompts_memorising,sw_vs_baseline_generalising_from_prompts_memorising,ed_vs_baseline_misspecified_from_prompts_memorising,sw_vs_baseline_misspecified_from_prompts_memorising,ed_vs_baseline_memorising_from_prompts_generalising,sw_vs_baseline_memorising_from_prompts_generalising,ed_vs_baseline_generalising_from_prompts_generalising,sw_vs_baseline_generalising_from_prompts_generalising,ed_vs_baseline_misspecified_from_prompts_generalising,sw_vs_baseline_misspecified_from_prompts_generalising,delta_vs_baseline_memorising_on_data_memorising,delta_vs_baseline_generalising_on_data_memorising,delta_vs_baseline_misspecified_on_data_memorising,delta_vs_baseline_memorising_on_data_generalising,delta_vs_baseline_generalising_on_data_generalising,delta_vs_baseline_misspecified_on_data_generalising,delta_vs_baseline_memorising_on_random,delta_vs_baseline_generalising_on_random,delta_vs_baseline_misspecified_on_random
44000,0.3503726881742477,0.13610380040589215,1.1367401977337248,0.3888896137785517,1.2082397031784058,0.4163948020347357,2.6054226768016817,0.5664761261950142,2.001685693333544,0.5790524690546229,2.096931467056274,0.6048217435690015,0.02353711985051632,0.03719813749194145,0.04068216308951378,0.4547947943210602,0.42611849308013916,0.4356352388858795,0.3684079051017761,0.11346325278282166,0.11472579836845398
44500,0.3457760190963745,0.13953512200336537,1.1109867838721923,0.3850553697213718,1.1804334664344787,0.41263933957438614,2.584769919514656,0.5656565299749203,2.0110240942937856,0.5789557334338606,2.1084205102920532,0.6057721346253708,0.022508423775434494,0.036149270832538605,0.03928706794977188,0.4474996328353882,0.42556554079055786,0.43484699726104736,0.35591644048690796,0.0975896343588829,0.09872321784496307
45000,0.3823485082387924,0.14269373397034182,1.1387920502111708,0.3897984516997197,1.2160523915290833,0.4182958231501545,2.63873891890049,0.5768157537321702,1.9941097778026975,0.5795718945713763,2.0953934264183043,0.6058526256815946,0.02180357649922371,0.03757685422897339,0.04037799686193466,0.45719897747039795,0.42778095602989197,0.4367094039916992,0.38097819685935974,0.1200532615184784,0.12137137353420258
45277,0.3551108023524284,0.13974010863419115,1.1313933901576372,0.38692327923351605,1.2051270294189453,0.41552961931761445,2.638373394012451,0.579289751656466,1.986276002584446,0.5809643906900586,2.080288143157959,0.6062513639263554,0.022541891783475876,0.03776806592941284,0.04077514633536339,0.4842313230037689,0.427117258310318,0.43633896112442017,0.379882276058197,0.11586514115333557,0.11709658801555634
45500,0.3775309264659882,0.13860567634771626,1.1594094484835091,0.3918427790370524,1.2394505214691163,0.4218278451088444,2.672251082062721,0.5829005840499356,1.9840435421606437,0.5786976366092893,2.0809068274497986,0.6041351793546214,0.022472286596894264,0.03659192472696304,0.03942110016942024,0.469929039478302,0.4373466372489929,0.44673240184783936,0.3751485347747803,0.11034473031759262,0.11188977211713791
46000,0.3548356705904007,0.13694950438161368,1.1403706878151034,0.3897484155094535,1.2174438810348511,0.4182055850492554,2.6398169350624086,0.5794621494086261,1.9422504539801762,0.5729177511379387,2.041824243068695,0.5982648714122992,0.021763788536190987,0.03922344371676445,0.04236416891217232,0.4637705683708191,0.41113483905792236,0.4203762412071228,0.3853696286678314,0.1243739053606987,0.1255018711090088
46500,0.3403439712524414,0.13180460080203057,1.1270814573500945,0.38710296100542657,1.2043494510650634,0.41529972830127276,2.5259147334098815,0.5521651045754009,1.9857721836761997,0.5760192786524223,2.0829281187057496,0.6021058982966344,0.022213870659470558,0.037311166524887085,0.0407293438911438,0.45588988065719604,0.3966831564903259,0.40535879135131836,0.3858582377433777,0.12177392095327377,0.1230328157544136
47000,0.35251057088375093,0.13763974033419174,1.136266748888863,0.38979802359091326,1.2058964371681213,0.41588018153952844,2.639278503060341,0.5808845728850277,2.0001252295870584,0.5837074315967643,2.099047975540161,0.6093807702422362,0.02094583958387375,0.040442340075969696,0.04349713400006294,0.4654875099658966,0.4187048673629761,0.4277329742908478,0.4198676645755768,0.1482658088207245,0.15021012723445892
47500,0.3210895508527756,0.13087472757808072,1.1193655442472494,0.38492732744270036,1.1931357073783875,0.4125330087041805,2.5297085654735567,0.5672969392987575,1.9776159851441724,0.5814027895380548,2.0720194578170776,0.6069105633088671,0.021913209930062294,0.036667000502347946,0.039445653557777405,0.46423593163490295,0.41435086727142334,0.4236214756965637,0.3702224791049957,0.10162687301635742,0.10278218984603882
48000,0.32273625403642653,0.13173456951535742,1.137358955626927,0.3893758083906181,1.2080173873901368,0.41722684091031076,2.5593661844730375,0.5649324046503638,1.9838579439689337,0.580515734281937,2.080006365776062,0.6060574484768053,0.021720295771956444,0.03919702395796776,0.04236534237861633,0.4746842384338379,0.41952696442604065,0.42857471108436584,0.3796846866607666,0.12442111223936081,0.12598440051078796
48071,0.3341455292701721,0.12777394445468518,1.167523572050383,0.39217761977549964,1.2397157120704652,0.42017716632184426,2.610021518468857,0.5702676832183322,2.007916471590506,0.5832148620331583,2.096579008102417,0.6080044375035301,0.021093033254146576,0.039353638887405396,0.04231053218245506,0.48147329688072205,0.42565271258354187,0.43432486057281494,0.3758745789527893,0.11318161338567734,0.11446252465248108
48500,0.3431811264157295,0.13376231412739106,1.1442698420637796,0.39013193810328173,1.2182432627677917,0.4178798422879664,2.560798516869545,0.5672057912709119,1.9901109303727862,0.5799643889993712,2.087653112411499,0.6064574401081781,0.02111935243010521,0.03784134238958359,0.04113059490919113,0.4744758605957031,0.4295257329940796,0.4383563697338104,0.41345342993736267,0.143680140376091,0.14554686844348907
49000,0.3596483933925629,0.13856654651427466,1.1303211206987598,0.38818357394976266,1.2100758481025695,0.4171574530925609,2.634498787522316,0.5795049762772548,1.9672704774760286,0.577852603511226,2.070034804344177,0.6040152065118842,0.021097147837281227,0.03827700391411781,0.04128479212522507,0.4659130573272705,0.4185233414173126,0.4278082251548767,0.380433052778244,0.11757446825504303,0.11866140365600586
49500,0.3525854152441025,0.1382783773497554,1.1324773751725792,0.3894884733403895,1.2068914842605591,0.41755642192212095,2.5805726683139802,0.5787680133809225,2.0089548784821076,0.5901849674257635,2.1069710850715637,0.6155534647082996,0.021975038573145866,0.039365384727716446,0.04224473237991333,0.48898762464523315,0.42339956760406494,0.4317852258682251,0.395990788936615,0.13262374699115753,0.13402245938777924
50000,0.35512805342674253,0.134794769463555,1.1478631124771623,0.390173914122297,1.2206973719596863,0.41816475303312084,2.63487477183342,0.5882920678661598,1.954472956117143,0.582556097894446,2.0535402154922484,0.608150872857443,0.020470846444368362,0.03842640668153763,0.0410870760679245,0.5028383731842041,0.408670574426651,0.4175582528114319,0.39026859402656555,0.12401220947504044,0.12518981099128723
50500,0.3663515728712082,0.1350727377156498,1.1544432801116684,0.39092908301518375,1.224654757976532,0.41859409513370993,2.5951612013578416,0.5750522329761132,1.9539273032362332,0.5795036536672256,2.0474163460731507,0.6049358660873522,0.02130068652331829,0.039056096225976944,0.0419306717813015,0.4620124101638794,0.4289363622665405,0.43837055563926697,0.38038939237594604,0.112559974193573,0.11352679878473282
51000,0.32191881120204924,0.13131064764523934,1.1379678787286671,0.3895722918997678,1.2097256398200988,0.4163472327806609,2.617439712882042,0.5869932936331672,1.9788566797672869,0.5844800312339333,2.075112557411194,0.6107103074548332,0.021209262311458588,0.03804953023791313,0.04118342325091362,0.48665642738342285,0.41442641615867615,0.423472136259079,0.39676955342292786,0.1345304250717163,0.13575907051563263
51038,0.3158541351556778,0.13091415684714436,1.1456926725039578,0.390382720274463,1.2193064904212951,0.41808981335939743,2.5092407089471815,0.575013860933081,1.9074879584103508,0.5762467808237367,2.0069624304771425,0.6021415133249528,0.020812509581446648,0.03729847073554993,0.04020780697464943,0.48380982875823975,0.4140002131462097,0.4229947030544281,0.39443695545196533,0.1301690936088562,0.1312675178050995
51500,0.3280430382490158,0.12832844414524885,1.1447566162552834,0.3895182641845545,1.2171446371078491,0.4172129525028238,2.586769859790802,0.5750066853186319,1.9587781828759583,0.5803303798931513,2.0640898895263673,0.6073020091275824,0.020804818719625473,0.03800550848245621,0.04106155037879944,0.49041056632995605,0.4019818902015686,0.4110803008079529,0.3764735162258148,0.11455801129341125,0.11558280140161514
52000,0.3223246532678604,0.12925004951638383,1.1410966122417725,0.3894061881647689,1.218595793247223,0.4174727015586107,2.494895071387291,0.5553703893952161,1.9877292291465418,0.5798650874420622,2.0871696352958677,0.6059164831406778,0.021383346989750862,0.038617148995399475,0.041419800370931625,0.47128012776374817,0.42255672812461853,0.4311254620552063,0.3785816729068756,0.11883478611707687,0.12007854878902435
52500,0.3379504483938217,0.1314577240265422,1.1496105139674704,0.39031805939720754,1.2275281071662902,0.41845038337390145,2.5506912732124327,0.5639610708490147,2.0015901573528363,0.5817607173086163,2.100784754753113,0.6095408070798145,0.02074224315583706,0.03676639869809151,0.039549630135297775,0.47949346899986267,0.4084101915359497,0.4176698923110962,0.4052676260471344,0.1372136026620865,0.13880659639835358
53000,0.3318914669752121,0.12689813730593325,1.151876768455649,0.3913279027250213,1.2259631729125977,0.4193152489787611,2.535499589443207,0.5701427576152207,1.9262938828657499,0.5742057346932632,2.028331663608551,0.6008146221095281,0.021011067554354668,0.03765295445919037,0.04023155942559242,0.5010687112808228,0.4361172914505005,0.44466131925582886,0.40339362621307373,0.12977910041809082,0.13126052916049957
53500,0.3379834824800491,0.12869620642235838,1.171996804988517,0.3950061069395644,1.245736620426178,0.4226802199736524,2.542376590371132,0.5822331996407022,1.9182622462887713,0.5804051609764501,2.022321655750275,0.6062793703178894,0.020964330062270164,0.03964334353804588,0.042685847729444504,0.5128321647644043,0.426372766494751,0.43578407168388367,0.4188307523727417,0.14186520874500275,0.14302876591682434
54000,0.34130642473697664,0.1291844455860243,1.1513719950917214,0.39119649529743233,1.2266145300865174,0.4193946744573782,2.5955814689397814,0.5874816648295039,1.9014659491722967,0.5769887975874868,2.0004426717758177,0.6031085440836403,0.020719066262245178,0.03893689438700676,0.04171480983495712,0.5090401768684387,0.4153357148170471,0.4237469732761383,0.3949790596961975,0.12240034341812134,0.12334907054901123
54189,0.3621398818492889,0.1340176812980137,1.1516814441834906,0.39122970103413784,1.227876901626587,0.4195944647016281,2.547692365050316,0.5701542834511727,1.9389556641021122,0.5757199549532394,2.0394608068466185,0.6023275945536891,0.02074267901480198,0.03901359438896179,0.041895389556884766,0.4729245901107788,0.4137004017829895,0.42268404364585876,0.38913848996162415,0.12776079773902893,0.12931129336357117
54500,0.3273098483681679,0.12647160337842053,1.1825497239750618,0.3953581106882059,1.2489714074134826,0.4209655524583611,2.599030076265335,0.5745382672131389,1.9783422601150804,0.5815327562403918,2.0777375292778015,0.6076088876351706,0.02096213586628437,0.03890935704112053,0.04186457768082619,0.4816651940345764,0.41054338216781616,0.41935116052627563,0.39891737699508667,0.12682382762432098,0.1278923749923706
55000,0.32049627900123595,0.12532980713091427,1.170907419204631,0.3942665658088127,1.2425599932670592,0.42174538362208236,2.544992408156395,0.5697842583757274,1.9642578008415865,0.5784789707338116,2.061426537036896,0.6046763066565964,0.02010849118232727,0.03945455700159073,0.04237082600593567,0.4929559528827667,0.42990627884864807,0.4384598731994629,0.3942214548587799,0.12688669562339783,0.12772424519062042
55500,0.34197831571102144,0.13077633786396664,1.1605275742417083,0.3919403776035291,1.2388232088088988,0.42024008451625106,2.59483155310154,0.5792593553790849,1.9454241959501155,0.5810375255982556,2.044570472240448,0.6067980579430602,0.020666133612394333,0.0387449786067009,0.0418560653924942,0.5026897192001343,0.4178523123264313,0.42656823992729187,0.38650527596473694,0.11791066080331802,0.11909108608961105
56000,0.33724516451358794,0.12539813936694524,1.1920925086348222,0.39648720428218426,1.262218074798584,0.42343600670664144,2.6069678968191146,0.5857069859445432,1.9448311168254038,0.5814552086459605,2.0419185900688173,0.60700854496843,0.020428871735930443,0.03894203156232834,0.04167553782463074,0.501615047454834,0.43370020389556885,0.44295525550842285,0.3867380917072296,0.1198873370885849,0.12048710882663727
56500,0.3300585150718689,0.12914305543549937,1.1596796810571677,0.39310288230940094,1.2299597358703613,0.42038427074739465,2.6225133085250856,0.5865829709628385,1.9763929419090664,0.5862633492544702,2.0743137288093565,0.6122771960897962,0.020321402698755264,0.038155969232320786,0.041132085025310516,0.49735453724861145,0.41737204790115356,0.42623281478881836,0.41877204179763794,0.1501922756433487,0.15149395167827606
57000,0.34202352821826937,0.13096519321620764,1.1619248843440995,0.3922644642112074,1.2368771147727966,0.4206500068554452,2.5660596007108687,0.5881450298588397,1.950272432384747,0.5845492278420688,2.048353605270386,0.6098542689085126,0.020169243216514587,0.03867267072200775,0.0415438711643219,0.5025637149810791,0.4085208773612976,0.41743719577789307,0.4035010039806366,0.14366751909255981,0.14477023482322693
57500,0.3290670719742775,0.12401001396730998,1.1604178422993006,0.39132878917313724,1.2348819613456725,0.4185400281249207,2.705334126353264,0.5847990758936323,2.013924413798887,0.5851140140784858,2.1186968874931336,0.612845172504451,0.02096772938966751,0.03702981397509575,0.03998684883117676,0.48017024993896484,0.41705119609832764,0.42649057507514954,0.3966398239135742,0.12874889373779297,0.1298746019601822
57533,0.31154272198677063,0.12183630383798649,1.170066380707925,0.3937891881727088,1.2421057319641113,0.4213883202448169,2.6939565706253052,0.5971002313902339,2.02553264781149,0.5935123431024942,2.121780879497528,0.619775212095551,0.02071978710591793,0.03844572231173515,0.04133296012878418,0.5101425647735596,0.42717286944389343,0.4365370571613312,0.3861362338066101,0.12473087012767792,0.1255308836698532
58000,0.3392175200581551,0.12856456342534664,1.1841448375231387,0.39542572072829957,1.2540385818481445,0.4227122780380158,2.6840308195352556,0.6070145264399067,1.9381367447432385,0.5855702721625548,2.036057450771332,0.6104587863737206,0.020358262583613396,0.040308237075805664,0.04332784563302994,0.5159022808074951,0.44208502769470215,0.4515618085861206,0.4098597466945648,0.13100780546665192,0.13207802176475525
58500,0.3471367007493973,0.13111479091277836,1.164243669776017,0.39266046467570914,1.239108543395996,0.41973408969537496,2.533999443054199,0.5601722138606317,1.9797880707425048,0.5776643493223537,2.0867939805984497,0.6046789961529658,0.0192649457603693,0.03873444348573685,0.04148438200354576,0.4765360951423645,0.4325293302536011,0.4410163462162018,0.401509165763855,0.12162809073925018,0.12235844135284424
59000,0.3116262489557266,0.11950906087503373,1.1572733497000731,0.3907096427174943,1.2292736291885376,0.41793372791355693,2.636991822719574,0.5855392851581327,1.9742091846304843,0.5840654021186531,2.0730067777633665,0.6110629806284436,0.020246339961886406,0.038442179560661316,0.04111039265990257,0.4818434715270996,0.41808998584747314,0.4271392822265625,0.39006567001342773,0.12651488184928894,0.1274261325597763
59500,0.3509318813681602,0.12679290214440897,1.1700270648142839,0.39182206935663616,1.2447918081283569,0.419851302580507,2.672552359700203,0.5959599998897047,1.97617786114162,0.588818421397331,2.076671042442322,0.6150025825243359,0.019882740452885628,0.03929826244711876,0.04239079728722572,0.5023442506790161,0.42654949426651,0.43487125635147095,0.409089595079422,0.13279421627521515,0.1338825523853302
60000,0.3331828725337982,0.12175913267054639,1.1772393870642275,0.39363800515402175,1.2494515085220337,0.4207907705101905,2.575358524918556,0.5783206100443905,1.9665803869878815,0.5814159620729824,2.0654701137542726,0.6081292085918897,0.018898140639066696,0.03777698427438736,0.04088519513607025,0.4971373677253723,0.42811858654022217,0.43725138902664185,0.4116826355457306,0.1355183720588684,0.1365041732788086
60500,0.2933844605088234,0.11708630267283791,1.1777051721575231,0.39527975886861966,1.2460287857055663,0.42147627561648504,2.6109198266267777,0.5836666955872738,1.9793200676429805,0.5851987437970142,2.0783085680007933,0.6106873629735883,0.01866263896226883,0.03832519054412842,0.04114268720149994,0.4800049662590027,0.4203856587409973,0.4287463128566742,0.38568148016929626,0.12285363674163818,0.12387986481189728
61000,0.32313558876514437,0.12262001756606829,1.198163286192205,0.3981116241787259,1.2693294286727905,0.4252852348019758,2.505375829935074,0.5837637040596741,1.900622429143505,0.5812384278831417,2.0013417053222655,0.6069651560581102,0.020217837765812874,0.039666127413511276,0.04257645085453987,0.5188790559768677,0.4397784173488617,0.4481247365474701,0.40798717737197876,0.1406029909849167,0.14172959327697754
61084,0.3238725832104683,0.11818104103643146,1.205365366357082,0.3990264645197658,1.2745803928375243,0.42567005095296323,2.5416066813468934,0.5868148078770429,1.9506538963654623,0.5895302554066513,2.052401058673859,0.6159420962359516,0.019829126074910164,0.03879875689744949,0.0417124442756176,0.5149251222610474,0.43800532817840576,0.44691699743270874,0.4003576636314392,0.135413259267807,0.13629533350467682
61500,0.30551489114761354,0.11648916825822163,1.179233052213748,0.3944015024366721,1.2477585196495056,0.42029622419859225,2.5032801085710528,0.5746829991471749,1.9569937846298011,0.5859209647945314,2.057865226268768,0.6125318937820636,0.0216453205794096,0.039758823812007904,0.04273981600999832,0.5304445624351501,0.45311152935028076,0.46231430768966675,0.3975297808647156,0.12848533689975739,0.1296769082546234
62000,0.32781403690576555,0.12182047566472773,1.186646644617105,0.3972143469054126,1.2574578309059143,0.42382916396272785,2.5325089490413664,0.5787719245757733,1.961672544056987,0.5872291821902296,2.0590998196601866,0.6136710508906196,0.019501056522130966,0.03829749673604965,0.04135224595665932,0.49963265657424927,0.4215233623981476,0.43031439185142517,0.40518322587013245,0.1343662291765213,0.13530530035495758
62500,0.31681799292564394,0.12010195085712486,1.180987942039054,0.3949730100189729,1.2514415931701661,0.42186329118538624,2.485271402001381,0.5678047089580304,1.981331645258174,0.5877581546421644,2.0782912969589233,0.6134385420903177,0.019835378974676132,0.03911357745528221,0.042028672993183136,0.4946105480194092,0.4224887490272522,0.4315222501754761,0.41622069478034973,0.13522830605506897,0.13661952316761017
63000,0.3503979241847992,0.12727032442774508,1.1879766443470379,0.3958224481205943,1.2584810733795166,0.42284808962137244,2.6818159228563307,0.5999504118981168,1.9875162187849056,0.5936650448507519,2.0793558669090273,0.6183107318576075,0.020093005150556564,0.040848951786756516,0.04425328969955444,0.5216525793075562,0.4254181981086731,0.4341046214103699,0.4242118000984192,0.1539297103881836,0.15442967414855957
63500,0.29190569013357165,0.11670009790437989,1.1674230147357212,0.3923044593029795,1.242596640586853,0.41942718525753864,2.4642986273765564,0.5659202830489046,1.9336816016062068,0.5817072985519837,2.0279733991622924,0.6063200841192425,0.020502816885709763,0.03892318159341812,0.042330052703619,0.5141212344169617,0.43920716643333435,0.4474000334739685,0.38680821657180786,0.12289360165596008,0.12350670993328094
64000,0.33948445290327073,0.12108801883843645,1.1990916368463014,0.397930825703137,1.267945351600647,0.42449902140040874,2.6219660592079164,0.6033124959329762,1.9404980144078803,0.5904994022906305,2.0319322991371154,0.6145527489937661,0.01945086568593979,0.03992103412747383,0.0428936704993248,0.5211454629898071,0.43692445755004883,0.44608786702156067,0.40694183111190796,0.12977975606918335,0.13074147701263428
64500,0.3041159760951996,0.11398650618131359,1.202490501804749,0.39797554979971095,1.2700528717041015,0.4241655677080947,2.4282661652565003,0.5717433681346761,1.9005700949824373,0.5808276026720359,2.0000935220718383,0.6063795725894555,0.019774215295910835,0.039293982088565826,0.042098335921764374,0.4958348870277405,0.4320145547389984,0.44066858291625977,0.40627795457839966,0.12849807739257812,0.12931659817695618
64855,0.33898797690868376,0.12196791915150826,1.1860515107544398,0.39592178557331126,1.2585727643966675,0.4231276487393818,2.708466755747795,0.6097207932831893,1.9731498107196765,0.5906772594091872,2.0636620497703553,0.6151016103207165,0.0205518938601017,0.041110895574092865,0.04381157457828522,0.5161129832267761,0.42669153213500977,0.4353187680244446,0.4188140332698822,0.1443151980638504,0.1454378366470337
65000,0.3235027188062668,0.1162844700838039,1.1928882965834713,0.39630169418655037,1.26246737241745,0.42291257058535003,2.491856934428215,0.5719307306908584,1.942434248717889,0.5841417792631808,2.040888237953186,0.6107737390426068,0.018609516322612762,0.03954590484499931,0.042266637086868286,0.5107423067092896,0.42897453904151917,0.4372066259384155,0.3890935182571411,0.12224573642015457,0.12304127216339111
65500,0.30376738667488096,0.12170543928291495,1.167235926596708,0.39275493715606624,1.2414130353927613,0.42048819589024633,2.561180428266525,0.5898759218283659,1.9381394993822056,0.5848914643159183,2.0389219880104066,0.6101764464566856,0.019036956131458282,0.04007276892662048,0.04292367398738861,0.5105809569358826,0.4376753568649292,0.4467405676841736,0.41714799404144287,0.13054987788200378,0.1316859871149063
66000,0.28578161537647245,0.1097213101044155,1.1843613833533533,0.39471529896458774,1.2522005200386048,0.4204441027851324,2.580676957368851,0.5841494281987976,1.9639001897454422,0.5875179950427195,2.0599698185920716,0.6119331876673114,0.02051825262606144,0.03904818743467331,0.04208340123295784,0.5144008994102478,0.44071757793426514,0.44965702295303345,0.4088287949562073,0.124320849776268,0.12516900897026062
66500,0.3358284702897072,0.11967091359170234,1.1989042284315703,0.39739479620212775,1.2672832250595092,0.42377861976444264,2.5341888636350633,0.5775791304466784,1.964839905981713,0.5857174977518966,2.060765895843506,0.6106315018630772,0.019975602626800537,0.04064427316188812,0.04381458833813667,0.495952844619751,0.42031076550483704,0.4296351969242096,0.42666494846343994,0.1543745994567871,0.1553007960319519
67000,0.3240596839785576,0.11507680389250821,1.2024090886236738,0.3978609198098822,1.2725306367874145,0.4246486922125105,2.49746584713459,0.588576918849758,1.8697200220820267,0.5790414224779284,1.9620281386375427,0.603289965235234,0.021367372944951057,0.038456641137599945,0.04163643345236778,0.5266491770744324,0.44209223985671997,0.4513874650001526,0.3959794044494629,0.12693475186824799,0.12802578508853912
67500,0.3190300339460373,0.11528157542633265,1.2024887852819877,0.3982060108758463,1.271200258731842,0.4247265041187015,2.567680589556694,0.5852164527037254,1.92146822557427,0.5789371424319006,2.0260545063018798,0.6051238962360587,0.018716325983405113,0.039232149720191956,0.042075105011463165,0.5072460174560547,0.460408478975296,0.46909329295158386,0.39105233550071716,0.12229567021131516,0.12321391701698303
68000,0.32362869918346404,0.1166056526571924,1.192798776574297,0.3958220388170004,1.2629509902000426,0.4226034433582908,2.562071173787117,0.5871613026747339,1.997643550488186,0.5958446687876708,2.0903958678245544,0.6199458600553318,0.018753305077552795,0.03931188955903053,0.042141396552324295,0.509376049041748,0.4370908737182617,0.4460735619068146,0.4046603739261627,0.13178089261054993,0.13258874416351318
68500,0.3089140617847443,0.11602751371199911,1.1961552885242683,0.39732345474114067,1.2650867438316344,0.424616328309375,2.489225212931633,0.5796062788857702,1.9171269087231986,0.5845448196097661,2.0111917233467103,0.6085852880786299,0.019460825249552727,0.03890834376215935,0.0419144406914711,0.49933385848999023,0.4198155105113983,0.4281826615333557,0.3862531781196594,0.11768205463886261,0.11877691745758057
68858,0.3328555560111999,0.12124438848839683,1.1951234157956079,0.39711139472377577,1.2681413435935973,0.42476314845403434,2.5665685540437697,0.5867729557166356,1.9354107204971722,0.5851501624335244,2.0370192313194275,0.6105452925895604,0.019593961536884308,0.040871523320674896,0.04374973475933075,0.4918733537197113,0.4239561855792999,0.43280261754989624,0.4011704921722412,0.12054552882909775,0.12105457484722137
69000,0.3162755796313286,0.11614957437085184,1.203748728606793,0.39809383746462956,1.2764588212966919,0.42572927914917175,2.600052343606949,0.5993640453402214,1.9540710322041708,0.5932099514542427,2.0494081807136535,0.6185490913501603,0.019544454291462898,0.04125569015741348,0.04400735720992088,0.508368968963623,0.43385395407676697,0.4422527551651001,0.40605342388153076,0.13455845415592194,0.13528253138065338
69500,0.3163481405377388,0.11268080357550642,1.221092575311706,0.4004262923865805,1.2874653124809265,0.42688041525839965,2.5490254920721056,0.6076621355037924,1.8899807472679828,0.5877271980803638,1.982895495891571,0.6108593527443437,0.018668480217456818,0.04036872461438179,0.04312829673290253,0.526767373085022,0.43827468156814575,0.44733428955078125,0.4020845592021942,0.1255703717470169,0.12639380991458893
70000,0.30646626263856885,0.11859225778303413,1.18111434614607,0.3942540679332798,1.253090841770172,0.42159811157909344,2.624591752886772,0.595884898013241,1.9563591904470699,0.5918157860422327,2.052223620414734,0.6163125007388737,0.01912391558289528,0.040807995945215225,0.04367882013320923,0.5053169131278992,0.43773141503334045,0.44635459780693054,0.4083361327648163,0.13252797722816467,0.13339394330978394
70500,0.30682708859443664,0.11719278117549643,1.1894221163036112,0.39608310888547554,1.258766028881073,0.42299999739436467,2.4319680750370027,0.5667694488984858,1.9203511506006385,0.5815992173495907,2.0138002681732177,0.6076881041456368,0.01969369873404503,0.04100808501243591,0.043899934738874435,0.4974192678928375,0.44408097863197327,0.45233553647994995,0.3978533148765564,0.12302248179912567,0.12386059761047363
71000,0.29278545439243314,0.1134621331334126,1.1842659021384387,0.3950578556253193,1.2577458715438843,0.42244294217888084,2.580799127817154,0.5791031186781573,1.9419057999770808,0.5788691079358916,2.0450317311286925,0.6062047637337338,0.019387507811188698,0.040213946253061295,0.042971834540367126,0.4998495280742645,0.42903581261634827,0.43748557567596436,0.3966931700706482,0.125041663646698,0.12594373524188995
71500,0.3207326689362526,0.11636925150017287,1.215884714948506,0.3992807606393889,1.2843025350570678,0.4258252382635629,2.6024755990505217,0.6151073543308967,1.9294870280018586,0.5965219787756285,2.0175475597381594,0.6191076509647082,0.019997289404273033,0.041562192142009735,0.04459172487258911,0.5340549349784851,0.4577421247959137,0.465442031621933,0.4106804430484772,0.1260504275560379,0.12709824740886688
72000,0.3024005714058876,0.11599438290850139,1.1931644424304004,0.3971514474126838,1.2598466491699218,0.4225809786893703,2.540870939493179,0.5929190264766369,1.9603474596451693,0.5901842507014907,2.0558715200424196,0.614941820123157,0.01986532099545002,0.04037138819694519,0.043240778148174286,0.4932657480239868,0.4487611651420593,0.45742425322532654,0.41992905735969543,0.13156819343566895,0.13226266205310822
72500,0.3077563208341598,0.11782796953289515,1.1886283475387973,0.39593289897565115,1.2607373571395875,0.422609408989746,2.5146827453374865,0.5710201190517531,1.9483869239193672,0.5827412197936509,2.0485418963432314,0.6090208967293392,0.017736153677105904,0.04030340537428856,0.0427815206348896,0.500371515750885,0.4334246516227722,0.44161295890808105,0.43449920415878296,0.13746331632137299,0.1382673680782318
73000,0.3030136999487877,0.11719147247465743,1.1871725774227633,0.3957339562381097,1.2559559679031371,0.42116832276414917,2.555188849568367,0.5851907790037368,1.963350212682895,0.5860695676301154,2.0573590135574342,0.6113483306149881,0.017867539077997208,0.04016168788075447,0.04321813955903053,0.5092626810073853,0.4362967610359192,0.44483059644699097,0.4000415802001953,0.12729014456272125,0.12806490063667297
73108,0.30425304383039475,0.1169816254441155,1.2024330802544665,0.3987651951893712,1.2728050231933594,0.42549702517807914,2.506479939222336,0.5960710317250908,1.9002821855287322,0.5875067049687747,1.996398961544037,0.6135447867187255,0.018564099445939064,0.041158054023981094,0.044224612414836884,0.5330820679664612,0.44970470666885376,0.45861852169036865,0.45019543170928955,0.15873605012893677,0.15957453846931458
73500,0.32410763889551164,0.11973550946711298,1.1893186591767384,0.3975612903275424,1.2594452834129333,0.42350720993185786,2.5340828412771224,0.5900390027643359,1.9115798637562151,0.5860789392982472,2.007243332862854,0.6097972805938919,0.019968971610069275,0.03999146446585655,0.042503438889980316,0.5067514181137085,0.4311571419239044,0.43922823667526245,0.4204619526863098,0.1417437046766281,0.1422794759273529
74000,0.36292078852653503,0.1280603840036963,1.1800499035514722,0.39569445554486665,1.259787974357605,0.42427210924210973,2.468160859942436,0.5712217039017544,1.9052042139473384,0.5773554174091895,2.0042862606048586,0.6037752115596703,0.01813381165266037,0.041649509221315384,0.0444071926176548,0.5044552087783813,0.4349195063114166,0.44303908944129944,0.4278802275657654,0.14862056076526642,0.14915132522583008
74500,0.295036346912384,0.11276657448880868,1.1869505202012045,0.39584669642500453,1.2545819640159608,0.4212642424393757,2.5297943580150606,0.6075990130526607,1.8641779017908249,0.5865065619967492,1.9614032816886902,0.6109513728618559,0.018846016377210617,0.04104248061776161,0.04432746022939682,0.5360665917396545,0.4450291395187378,0.4535006880760193,0.4171620309352875,0.1322406679391861,0.1329665184020996
