step,n_chains,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution,ed_vs_baseline_in_distribution_from_prompts_in_distribution,sw_vs_baseline_in_distribution_from_prompts_in_distribution,ed_vs_baseline_out_of_distribution_from_prompts_in_distribution,sw_vs_baseline_out_of_distribution_from_prompts_in_distribution,ed_vs_baseline_in_distribution_from_prompts_out_of_distribution,sw_vs_baseline_in_distribution_from_prompts_out_of_distribution,ed_vs_baseline_out_of_distribution_from_prompts_out_of_distribution,sw_vs_baseline_out_of_distribution_from_prompts_out_of_distribution
47800,8,0.04566311836242676,0.02174407692599737,0.08817815780639648,0.031994691644382484,0.30076877027750015,0.03694883798215797,0.38640813529491425,0.05586526363425491,0.30940177850425243,0.04095654262146551,0.21924304217100143,0.04444389574891899
48000,8,0.042333126068115234,0.02098745875462753,0.07869625091552734,0.029366877860909253,0.3067896030843258,0.03762519041469595,0.37364381551742554,0.055432506747960325,0.3510968256741762,0.04330118520173212,0.21792183816432953,0.04409341048735303
48200,8,0.04219472408294678,0.021702244649288386,0.07219064235687256,0.02871876964499967,0.29891207069158554,0.03663656978865555,0.38745390623807907,0.056158244039016814,0.3294993285089731,0.04365273651913643,0.2202233001589775,0.04439583668414547
48400,8,0.041483402252197266,0.020548550560067835,0.07656025886535645,0.02916924738458545,0.29527547955513,0.0359780571975672,0.3836260214447975,0.05491735038681443,0.32327830977737904,0.04233888155205383,0.21827280521392822,0.043930848990531915
48600,8,0.03983724117279053,0.021532499039126397,0.07521045207977295,0.02955134152158672,0.2971215508878231,0.0366501598248598,0.38296423107385635,0.056017415504939216,0.3315142523497343,0.04306692110968462,0.1973751187324524,0.04181035394012826
48800,8,0.04248929023742676,0.021303284260563313,0.07619953155517578,0.027632922126101054,0.30389534682035446,0.03703982913627016,0.38363542407751083,0.0560534437303951,0.31431916169822216,0.04167754600685254,0.20364344865083694,0.04247783303637542
49000,8,0.042539119720458984,0.021344355813363615,0.0848231315612793,0.03200642095381156,0.32198741286993027,0.037945787294222294,0.36641769856214523,0.05457920401060973,0.3187078572809696,0.04203729181007644,0.19931710511446,0.04188334300189156
49200,8,0.044516682624816895,0.02138839598027962,0.07566988468170166,0.031176267877729934,0.29526156932115555,0.036991463959915774,0.3903527110815048,0.0572021721787524,0.2903526909649372,0.0399086866888813,0.22482196986675262,0.0434519420061206
49400,8,0.046324849128723145,0.0235757817249922,0.08056342601776123,0.029912431959629962,0.31201259419322014,0.038004930226110345,0.37273649871349335,0.05593521750442873,0.3152968268841505,0.04185371459932605,0.20271513611078262,0.04205538473903591
49600,8,0.04094111919403076,0.02084221873035566,0.07952654361724854,0.0290514002394332,0.3057428002357483,0.03694778292939142,0.3788406550884247,0.054413438957963314,0.28939596377313137,0.03997392012204588,0.22627098858356476,0.04515468052155691
49800,8,0.04416036605834961,0.023012764054051726,0.07245182991027832,0.02985238394241323,0.30857254564762115,0.037747049280204364,0.3714970201253891,0.05580148203703523,0.3116625752300024,0.041584699707625884,0.2123754769563675,0.04279586831230356
50000,8,0.03748607635498047,0.02099628333725617,0.0773019790649414,0.030098524795013862,0.29234977066516876,0.03576869960748088,0.395597405731678,0.05680437955419538,0.2837174963206053,0.03848499569181399,0.22590725868940353,0.04431242072369606
50200,8,0.053196072578430176,0.023068904885876696,0.08992564678192139,0.029730118325536153,0.28966424986720085,0.035960441572630474,0.3948386311531067,0.056912051857062856,0.30510602332651615,0.04158260408706306,0.21627505868673325,0.043349758026157086
50400,8,0.03484547138214111,0.019770383843204162,0.0749586820602417,0.027800879178043903,0.30064116045832634,0.037116802065105425,0.3933749198913574,0.05660415312909197,0.3125236127525568,0.04128454080059005,0.2128807157278061,0.04402845120528914
50600,8,0.03609013557434082,0.02114553308308769,0.07279300689697266,0.030195958860303525,0.29586901143193245,0.03638176635733651,0.40056871622800827,0.05769975245959308,0.327407518401742,0.041870134538502794,0.19807828217744827,0.041704570592215474
50800,8,0.04277157783508301,0.02267854499379539,0.08059024810791016,0.03061502950272773,0.30115462094545364,0.036858848625884615,0.391316294670105,0.05630207037114578,0.37348110787570477,0.04477322219476751,0.2384386882185936,0.045639616073368264
51000,8,0.04751229286193848,0.0222674753846096,0.0827491283416748,0.03204176651046061,0.29271190240979195,0.036772725507121184,0.3939715251326561,0.0581010040231104,0.34191260673105717,0.04326432472932521,0.20466507971286774,0.04191100295612765
51200,8,0.0373915433883667,0.019754668062613695,0.07674634456634521,0.029864241818365743,0.2861986495554447,0.03539358213187442,0.4067811071872711,0.05768199561791443,0.3058806490153074,0.04032916723306807,0.22246067225933075,0.044253143075336725
51400,8,0.038193464279174805,0.02207629022968855,0.07194685935974121,0.027575078117383724,0.30211644619703293,0.03672643112239078,0.3854522034525871,0.05575044428417283,0.28899739868938923,0.039935384090641915,0.2302006483078003,0.04500251778605527
51600,8,0.036943674087524414,0.021432105643679544,0.07154393196105957,0.030314272518260032,0.2925535924732685,0.03577247297032714,0.40043748915195465,0.05696249629889873,0.26936702616512775,0.03837671233317932,0.23113198578357697,0.044946862812216076
51800,8,0.03485310077667236,0.020110296169785335,0.07754242420196533,0.028900390038072033,0.3094368614256382,0.036940423214983295,0.37820958346128464,0.05556614194009474,0.30361426435410976,0.040739360814088625,0.21656745672225952,0.04384458417670237
52000,8,0.034433960914611816,0.018943053864070702,0.07486402988433838,0.030635317025601485,0.2984829470515251,0.03626010901355295,0.38830089569091797,0.05528099725847502,0.27732679434120655,0.038622209264426,0.22988788783550262,0.044215694569496866
52200,8,0.04186058044433594,0.02218129518374965,0.08370184898376465,0.029996700969986363,0.3113278038799763,0.03726116366277479,0.3884311690926552,0.0571366778998932,0.28439304046332836,0.03955297826105554,0.23057038336992264,0.044110990242954715
52400,8,0.04147696495056152,0.02192613147516416,0.07900857925415039,0.03268991405439883,0.3047517165541649,0.03732410098514,0.3842291906476021,0.055721901822420136,0.28145003505051136,0.03897735949568502,0.2323382869362831,0.044986760745612656
52600,8,0.03311789035797119,0.020086119787811083,0.07306063175201416,0.03168073845771566,0.29281628876924515,0.03619084467734507,0.398784801363945,0.0572708031609524,0.3080329280346632,0.04045455020648461,0.20979826897382736,0.0428556135701634
52800,8,0.040045976638793945,0.02141688230552736,0.07822012901306152,0.028178090138343645,0.30728960037231445,0.03738468680072328,0.3846706598997116,0.05627750991042516,0.32392306439578533,0.04247815552140772,0.21196334809064865,0.04429015349363753
53000,8,0.048448801040649414,0.023277475470398018,0.07931351661682129,0.02905707834140727,0.3038281016051769,0.03685537252907001,0.3802070617675781,0.05569036211301254,0.2929216343909502,0.04033680085609964,0.2224208563566208,0.044052045906635556
53200,8,0.036409616470336914,0.019913069396823867,0.07824993133544922,0.0303418093092355,0.2976807616651058,0.03629182272657823,0.3972095102071762,0.057031208566936144,0.25768272392451763,0.037318173215237255,0.2347622886300087,0.044680087086673745
53400,8,0.038422346115112305,0.020983645905713083,0.07480597496032715,0.02728192832121715,0.2985672131180763,0.035932725685510467,0.39918821305036545,0.057306436429213736,0.3021033499389887,0.040551495101544946,0.20908337831497192,0.04290469339386013
53600,8,0.04287230968475342,0.0215666864504908,0.0763329267501831,0.028780065507785547,0.30663954094052315,0.0372427326004956,0.37991857528686523,0.056316910960749714,0.31455601565539837,0.04188951974347206,0.23095332086086273,0.04433264457626184
53800,8,0.044687628746032715,0.02220286604164015,0.0858849287033081,0.031151206215187265,0.2941734381020069,0.03648335494938771,0.3851616829633713,0.056827737187495335,0.27600850351154804,0.03841564868981061,0.2244146689772606,0.044395363281984866
54000,8,0.0405268669128418,0.02133821051614199,0.07986783981323242,0.02882899087895146,0.28548530489206314,0.03519449558610832,0.4006941393017769,0.05718503959108046,0.2988691311329603,0.04082489165756742,0.22552093863487244,0.04383513419552333
54200,8,0.0441814661026001,0.02252979346853693,0.07973778247833252,0.030165137968910252,0.30042679980397224,0.03644526295094115,0.3960776552557945,0.056934195362384185,0.2723629381507635,0.03941385973106738,0.22789468616247177,0.04535316886883032
54400,8,0.03611862659454346,0.020356842169465917,0.07647264003753662,0.027773280161919933,0.2955246940255165,0.036155894569475225,0.4018385633826256,0.058037119315901935,0.27776396460831165,0.03837339914786769,0.22762756794691086,0.04427578522782141
54600,8,0.0382457971572876,0.02062725392242325,0.0796123743057251,0.03089695110431986,0.29714470729231834,0.036808095371988536,0.3833671286702156,0.05559030549927552,0.2931215036660433,0.04027886958025799,0.21799209713935852,0.043779733711624386
54800,8,0.03210043907165527,0.01900139282168706,0.08025956153869629,0.027835737887947926,0.2998337931931019,0.036298817663375164,0.38792479783296585,0.05551459525643751,0.30881679989397526,0.04107085674042306,0.21849746257066727,0.043319820107559005
55000,8,0.0392986536026001,0.021258798732671603,0.07590186595916748,0.028105267095188825,0.2992709390819073,0.03647487883795117,0.3872668817639351,0.0559844203988208,0.3119859006255865,0.040701733663139644,0.2263505756855011,0.044113354747507834
55200,8,0.0432664155960083,0.0223789231878785,0.07825362682342529,0.03216481144646634,0.2973612919449806,0.03653833021505195,0.387343168258667,0.05612958629439174,0.30694776959717274,0.04112511880765668,0.22859369218349457,0.04508774752712298
55400,8,0.03890180587768555,0.020991579383074166,0.07306885719299316,0.02958876565622007,0.2926589176058769,0.03616388316939217,0.39990440756082535,0.0578262202310015,0.2977293822914362,0.0401771982515898,0.21475087851285934,0.04350982698201289
55600,8,0.048877596855163574,0.022197873602576235,0.07900726795196533,0.030651956819622284,0.30028898268938065,0.03651483049667352,0.38874683529138565,0.05626763418479225,0.31315589882433414,0.04141239162138831,0.2295820266008377,0.04432383974012555
55800,8,0.04271101951599121,0.021614306465885996,0.09137725830078125,0.03215905190916826,0.3142525479197502,0.037408703292106826,0.39733774214982986,0.05618840835527131,0.28550403378903866,0.039643118813813646,0.23127441108226776,0.04402070363817802
56000,8,0.03357207775115967,0.0195274845568201,0.07716286182403564,0.030037826467104366,0.29360562935471535,0.035824186461774044,0.3894178792834282,0.05526266353483206,0.28432915546000004,0.04001628395962331,0.23757746070623398,0.044697514843962796
56200,8,0.04009664058685303,0.021667996870843434,0.07549130916595459,0.029501159513769228,0.2939346767961979,0.0367018352465677,0.3941342383623123,0.05753791372271981,0.32292394526302814,0.04155761315067299,0.23337909579277039,0.04558416530733093
56400,8,0.0380479097366333,0.020599172000691432,0.0783613920211792,0.030501867372860345,0.2893543541431427,0.03520491024702399,0.4020983502268791,0.05673141977786027,0.3096067886799574,0.04064185367587443,0.2276218757033348,0.044308778347237336
56600,8,0.04013824462890625,0.020174253292769815,0.07514715194702148,0.030038391176362134,0.2854895517230034,0.035306455889565075,0.4019692987203598,0.05784766910969891,0.30551776103675365,0.04094115386908284,0.21560630947351456,0.042976394657342376
56800,8,0.03782522678375244,0.02155725365317404,0.07823693752288818,0.030431487059694225,0.2938011549413204,0.035903392390461475,0.39710113406181335,0.056900519342822906,0.27232820354402065,0.0375341392026885,0.2510359510779381,0.04592136064234372
57000,8,0.044586181640625,0.020799108056135624,0.07417583465576172,0.028891109874055854,0.3087974041700363,0.03759006973174933,0.3816470503807068,0.05689046321500111,0.3139426503330469,0.04107000051795346,0.2234143614768982,0.0439011849928604
57200,8,0.04173469543457031,0.021976428656746393,0.08138656616210938,0.027483432062680013,0.28535259887576103,0.03584955762147994,0.4009995311498642,0.0579538420387953,0.31264972127974033,0.04181006643824882,0.2178022488951683,0.04393755075332314
57400,8,0.0504993200302124,0.02373137645119305,0.0804206132888794,0.02839460894607169,0.30101804807782173,0.03645841506005884,0.39712584018707275,0.05645785776668064,0.2936516422778368,0.03949188094971452,0.22911436855793,0.04419666040827881
57600,8,0.036309242248535156,0.019862162010252024,0.07186150550842285,0.028285502545135812,0.2925280034542084,0.03616715506301525,0.3867783322930336,0.0558253221723182,0.30868674628436565,0.04065887571717589,0.2201014906167984,0.043727277990096736
57800,8,0.039215683937072754,0.019791675150152285,0.07943856716156006,0.030785331198980314,0.30635540187358856,0.03776602412026665,0.387814924120903,0.057533907843736576,0.3191163148730993,0.042229463478737225,0.197759747505188,0.04242287263157346
58000,8,0.0427250862121582,0.02221292837161458,0.0801692008972168,0.028954193044738098,0.3041077107191086,0.03673304004193819,0.38006962090730667,0.05524959653281103,0.2964326273649931,0.03957519376578069,0.22106922417879105,0.043624238297824997
58200,8,0.0417557954788208,0.022039637242875946,0.07626521587371826,0.02839133028498224,0.2950376197695732,0.03633350059236244,0.39464032649993896,0.057348546883259924,0.31399391405284405,0.041438404527734424,0.20804954320192337,0.043280443333311505
58400,8,0.03869795799255371,0.020203537307997444,0.07498693466186523,0.030527588796581493,0.3014906421303749,0.03662653485898485,0.3943147510290146,0.05746913736343971,0.3152021374553442,0.04040798147136765,0.23044326901435852,0.04500039219111825
58600,8,0.037305355072021484,0.01995557089817405,0.07297468185424805,0.027048347874607973,0.3013530634343624,0.03653291926976439,0.3960452899336815,0.05688380021839353,0.3086679372936487,0.04049523514270406,0.22002284973859787,0.04285139965877117
58800,8,0.05005359649658203,0.021325597908618443,0.07603883743286133,0.02929306933238178,0.2956424616277218,0.03630986913700609,0.39251094311475754,0.05740482345498883,0.3213313240557909,0.04162912142766149,0.23479335755109787,0.04581731831879858
59000,8,0.04969823360443115,0.023284806724924455,0.07832920551300049,0.030279161613811785,0.3032090403139591,0.037369657610355954,0.38940611481666565,0.05751307332114632,0.2930553648620844,0.040324610301354216,0.22822076082229614,0.045499836140645775
59200,8,0.06015515327453613,0.02578041372097382,0.09520983695983887,0.03395967946095657,0.30194755271077156,0.03705127753096306,0.3825310915708542,0.055548676026968405,0.32860049791634083,0.042397865332769284,0.23295854032039642,0.04512156330929466
59400,8,0.03492307662963867,0.020269662958078572,0.07352542877197266,0.029124068782779133,0.2947230450809002,0.03636470113279956,0.3929069861769676,0.056843462826674615,0.2817577812820673,0.039599200269975904,0.2228681519627571,0.044802431025575316
59600,8,0.043219685554504395,0.022111335976787307,0.0762404203414917,0.029973894430390825,0.2808249294757843,0.03504149953625377,0.40771137177944183,0.057732632415206306,0.3058566804975271,0.040229625486221054,0.23327037692070007,0.0447307240987565
59800,8,0.045409202575683594,0.02366488496761771,0.08369684219360352,0.02883511377856767,0.28837278112769127,0.03530418636301467,0.40631070733070374,0.057409303565843804,0.2842626441270113,0.039193225069267604,0.2197578251361847,0.043941047151792104
60000,8,0.04081308841705322,0.020397034977982578,0.07559001445770264,0.029001184626119864,0.2810639813542366,0.035703202786403015,0.40981267392635345,0.06044604489270007,0.27463060803711414,0.03900237371024842,0.22274594753980637,0.04372584198360841
60200,8,0.04080915451049805,0.021012396832475105,0.07273387908935547,0.02851315636400404,0.29209091514348984,0.035558882352242305,0.399121418595314,0.05697441743226853,0.3173996824771166,0.04248796275529338,0.22885916382074356,0.045300902617186736
60400,8,0.047225117683410645,0.022312478896510442,0.07110583782196045,0.02922464955155766,0.28796690702438354,0.03541904977735186,0.404610238969326,0.05706073890497936,0.28407797031104565,0.03970597031092192,0.2357172966003418,0.04538185668057121
60600,8,0.05618321895599365,0.024407864365103366,0.08145630359649658,0.027208674462645265,0.28884245827794075,0.03620170660716128,0.4038730189204216,0.05835832521281703,0.28633162938058376,0.03914330305153426,0.2320726364850998,0.04531716987196324
60800,8,0.04871487617492676,0.022281465511573114,0.07646417617797852,0.030059490773522424,0.2985719032585621,0.036800582421352604,0.38756950199604034,0.05630741643419877,0.2981885727494955,0.040773577167700234,0.23953182995319366,0.047009243426033936
61000,8,0.04917407035827637,0.023299412651959756,0.08085131645202637,0.02964136155277678,0.29623399674892426,0.03654347468313986,0.39204542338848114,0.057697536992818946,0.32656814344227314,0.042220959481320944,0.2332976534962654,0.044990106447943774
61200,8,0.048351407051086426,0.022336796411752697,0.07449185848236084,0.03173124343790046,0.30143556371331215,0.03655405637172943,0.38536666333675385,0.0561076881952867,0.2877642158418894,0.03984232551542718,0.24643108248710632,0.04586697684684186
61400,8,0.0421755313873291,0.022363533974370294,0.07338953018188477,0.027622657904065706,0.30116434767842293,0.03604932887778801,0.40257884562015533,0.056126712386823555,0.32921109162271023,0.04199868771383097,0.20324011147022247,0.04188045895693147
61600,8,0.041568875312805176,0.0204578301711729,0.07442128658294678,0.02827489361869982,0.2903049625456333,0.03563472560760845,0.399457149207592,0.05674186550571173,0.2644179482012987,0.03790394280387359,0.23135419934988022,0.04415547476369028
61800,8,0.04108881950378418,0.02126518412564993,0.0744638442993164,0.02981269954916957,0.29439330101013184,0.036448738427338576,0.3991725817322731,0.05832837083399686,0.29412377439439297,0.0403988231978987,0.22169549018144608,0.04445127356156993
62000,8,0.0462871789932251,0.020805707612274783,0.0763627290725708,0.030202416863555008,0.3010166622698307,0.03661807637293006,0.3846844732761383,0.05622232319252103,0.2733794320374727,0.03835251112251308,0.2392849624156952,0.046452996944900724
62200,8,0.034781455993652344,0.019650262560493244,0.07647156715393066,0.03086398650725846,0.28266873955726624,0.035339581022983055,0.40982015430927277,0.05819071052116696,0.27682183869183064,0.039011293777224315,0.22843912988901138,0.04515172059878643
62400,8,0.03469884395599365,0.020465806881499828,0.07666027545928955,0.028242519582098325,0.29462355747818947,0.03688387944365288,0.39086952805519104,0.0566214907997959,0.28465663082897663,0.04015523527886446,0.22315774112939835,0.04434611176540284
62600,8,0.03737771511077881,0.02052965907356232,0.07070791721343994,0.026650419399383837,0.286218523979187,0.0359349168161306,0.40198611468076706,0.05744029223998646,0.3045168649405241,0.041652944983243075,0.22373712807893753,0.04439412666136838
62800,8,0.037703514099121094,0.020624990998301857,0.0756981372833252,0.028963170960034038,0.30453968793153763,0.03693437996118483,0.38907716423273087,0.05803880692162566,0.2915425468236208,0.03978278854198017,0.22201891243457794,0.043932030988431486
63000,8,0.042713165283203125,0.021668360530986842,0.0779273509979248,0.03127563912230862,0.2884146682918072,0.035282047695318355,0.40936923027038574,0.05779973441364213,0.28350366465747356,0.03960505860530594,0.22944571822881699,0.04517846889534956
63200,8,0.046000003814697266,0.022066583750315005,0.08190512657165527,0.030678690918070885,0.2992311120033264,0.03654645667660564,0.3903858885169029,0.056502600935300615,0.29193864949047565,0.04004911137999128,0.22391890734434128,0.044302907229425675
63400,8,0.04241478443145752,0.022765023500530116,0.07616817951202393,0.03267131438457964,0.2880764380097389,0.035973858937329795,0.401027113199234,0.05819259896211521,0.28639538027346134,0.04029444554634891,0.2285805493593216,0.04484408959242919
63600,8,0.047222137451171875,0.022352757582536825,0.08315396308898926,0.03073248741474797,0.30219224467873573,0.03728151735557056,0.38636718690395355,0.05707860815599214,0.30488999746739864,0.04121379708455816,0.22647353261709213,0.044366436578260664
63800,8,0.041472673416137695,0.02107184640685804,0.08487868309020996,0.029795060056941738,0.2903332747519016,0.035918710203391616,0.4028834402561188,0.05732504650321826,0.2978196572512388,0.03976572670197008,0.23327159136533737,0.04536437501117571
64000,8,0.03928482532501221,0.021890712760096746,0.07679164409637451,0.030438735673751608,0.29758811369538307,0.036356013455704675,0.3931826874613762,0.057029144971847225,0.3070127796381712,0.04019451530512036,0.22404597699642181,0.04437636019359756
64200,8,0.06095850467681885,0.0224859157713956,0.08799278736114502,0.03139888231003939,0.2998513765633106,0.03600789465677341,0.39826222509145737,0.055988562942830666,0.30984477512538433,0.041334158495908685,0.2239416018128395,0.04568772129789389
64400,8,0.04887998104095459,0.023351976071157302,0.0860971212387085,0.031702212919641974,0.2934868298470974,0.036584113350748945,0.40382853895425797,0.059038060688782215,0.29754786379635334,0.041264030780526074,0.2155405580997467,0.04391989456343508
64600,8,0.04301321506500244,0.021697760810234622,0.07748115062713623,0.030710931676182395,0.29243411496281624,0.03629975727924378,0.38921112567186356,0.05723129647619998,0.2933912705630064,0.03990680778112361,0.21826592087745667,0.0427389772593444
64800,8,0.04645967483520508,0.021300315676272136,0.07243967056274414,0.029530921752600605,0.288976039737463,0.03504333623731979,0.40732482075691223,0.057378978771542063,0.3001424428075552,0.04055154384192026,0.23400956392288208,0.045005096503498654
65000,8,0.04640090465545654,0.02179487374996826,0.07834136486053467,0.03035779951204398,0.29184379801154137,0.03587085070409623,0.4048103541135788,0.05738136910247937,0.31662135012447834,0.042145918876462046,0.23693181574344635,0.04543714249490942
65200,8,0.035582900047302246,0.020654131655926274,0.07331788539886475,0.028549411092283407,0.2861336022615433,0.035216564739957344,0.4033534452319145,0.058074756208867595,0.2991184424608946,0.0401624258686165,0.2238328531384468,0.0438146721309097
65400,8,0.03971576690673828,0.020971542283400174,0.08518815040588379,0.03217866572245887,0.29774411767721176,0.035886426936685506,0.39335571229457855,0.05791424338286823,0.2964130062609911,0.03994042987703593,0.22026196122169495,0.04380823932915531
65600,8,0.03638648986816406,0.020006265244667816,0.07940268516540527,0.030763953248499946,0.28394418954849243,0.03532076429427004,0.41145113855600357,0.05841735803392131,0.2632864434272051,0.03797837810662094,0.23731061071157455,0.045540781654110365
65800,8,0.04077935218811035,0.02115008667247015,0.07657718658447266,0.030401168993578823,0.28606630861759186,0.0357200762863,0.4093894883990288,0.057807416120099465,0.29324510879814625,0.04030906606489184,0.23017098009586334,0.0449243195189413
66000,8,0.038763999938964844,0.020521398767761836,0.08018994331359863,0.029603391078498822,0.29334520176053047,0.03575994188422501,0.3990476578474045,0.05598837211827072,0.26610676757991314,0.03794087438841531,0.23619703948497772,0.046137997169112245
66200,8,0.06144440174102783,0.024538626637231456,0.08637344837188721,0.03208893125158594,0.2857457920908928,0.036003059650432725,0.40255220234394073,0.05800026786759002,0.2626729588955641,0.037133206092742364,0.23802781850099564,0.04486674792328274
66400,8,0.03373122215270996,0.01940454961263246,0.07417941093444824,0.027534161753671422,0.2952266335487366,0.036307338087567226,0.3836316913366318,0.05656912478039103,0.3321454022079706,0.04321814357958775,0.21435026824474335,0.04384211018967514
66600,8,0.043701767921447754,0.02180666468288886,0.07362306118011475,0.02938995929087527,0.2928093485534191,0.03538247850345701,0.3951726332306862,0.05610589673303836,0.2890456560999155,0.03969158910566821,0.2346608117222786,0.04521358917366722
66800,8,0.03868556022644043,0.020979530711110927,0.07471132278442383,0.028933826851083547,0.2845987565815449,0.03491586564736435,0.4071730673313141,0.05788644727476985,0.26937816478312016,0.03799748296471278,0.24923906475305557,0.04561342805068733
67000,8,0.06109750270843506,0.025658096762148138,0.08906042575836182,0.030376516780494037,0.2933078929781914,0.03590685978580656,0.4035116136074066,0.05756427377957793,0.3330224398523569,0.042449507011441345,0.2251165583729744,0.04426072314170703
67200,8,0.037795186042785645,0.020645484221211187,0.0722113847732544,0.02730167367318476,0.3063514120876789,0.03621231376198012,0.41372260451316833,0.05636076513231654,0.2941452469676733,0.04035870875609813,0.22209861129522324,0.04512045847187351
67400,8,0.048290371894836426,0.022453605824455082,0.07721602916717529,0.029743078649146795,0.3011971488595009,0.03696030394649903,0.3963881656527519,0.05789625670545497,0.3126139137893915,0.04063566026025165,0.22307081520557404,0.04483488956083629
67600,8,0.03663051128387451,0.020850097127651547,0.07836520671844482,0.030346318087156744,0.27961723878979683,0.034165207837601345,0.41847893595695496,0.05836874966124268,0.272205563262105,0.038260403031978876,0.23908528685569763,0.045953398443568355
67800,8,0.03950762748718262,0.021474001490707054,0.0824728012084961,0.03130672490589827,0.28957484290003777,0.03571616045490218,0.3984653204679489,0.05734338747299117,0.290645694360137,0.03873106613194493,0.2391250655055046,0.04441060701363456
68000,8,0.04477810859680176,0.022126521704468556,0.07399249076843262,0.028151356844459543,0.28716838359832764,0.03560085820664578,0.403851255774498,0.058144513670226966,0.28750174678862095,0.040044476115623645,0.22255918383598328,0.044749599837757295
68200,8,0.0392688512802124,0.02141267128081744,0.07760870456695557,0.028337969140411624,0.2871341332793236,0.03533891754875616,0.410290852189064,0.057069362849423086,0.29343931935727596,0.039801396704028644,0.22534719109535217,0.04479737849494216
68400,8,0.04189014434814453,0.021060600019297628,0.07547926902770996,0.02869140466892051,0.3014639914035797,0.03671979814860362,0.39184432476758957,0.05724161428917579,0.3100262936204672,0.041482199787397915,0.21966815739870071,0.04380121426181505
68600,8,0.03625226020812988,0.021540511320018926,0.07840347290039062,0.030836312586595346,0.3029678985476494,0.037020634552747234,0.3891502320766449,0.05572971389544021,0.2882882375270128,0.039636906698019315,0.2296864166855812,0.04482667349839788
68800,8,0.0364147424697876,0.022153579885524688,0.07985222339630127,0.029746785960233488,0.2901981472969055,0.035656577962898145,0.4013151377439499,0.057010203743852524,0.27518062107264996,0.03914042451401416,0.23242048174142838,0.04533832219731823
69000,8,0.03807544708251953,0.02012920997024491,0.07460713386535645,0.028227545689829166,0.28623446822166443,0.03514142647703916,0.40589284896850586,0.05733133603083436,0.29957755468785763,0.040502788780068764,0.24155986309051514,0.046038638997277566
69200,8,0.03604388236999512,0.02059670920473325,0.07509207725524902,0.028428575756197078,0.2847057431936264,0.035214150527698065,0.4069652557373047,0.05737136194355168,0.3054151367396116,0.0404722179137543,0.23491296917200089,0.04558880534300426
69400,8,0.041304826736450195,0.020560862094580273,0.08177065849304199,0.03181569256835108,0.29675667732954025,0.0364528283833889,0.3914536312222481,0.05713932695640016,0.30918110348284245,0.041177103746476956,0.21521645039319992,0.04408902012918843
69600,8,0.04042387008666992,0.021311341449526632,0.08117175102233887,0.029411837209973615,0.28874869272112846,0.03481744776503978,0.40813925862312317,0.05677286443171754,0.295846676453948,0.03873576080263252,0.233415849506855,0.044655631532514714
69800,8,0.04225575923919678,0.021849250172931822,0.07726013660430908,0.03184140799823189,0.29121579602360725,0.03608302505391561,0.40386880934238434,0.058623306717141194,0.2599593009799719,0.03694298696081129,0.24366407841444016,0.04535007223271168
70000,8,0.03442561626434326,0.02096361660753771,0.07588660717010498,0.028055584121294358,0.2786774970591068,0.03476187183804229,0.4179231822490692,0.060043763934536976,0.2725555207580328,0.03784718743994894,0.23982569575309753,0.04511609817328614
70200,8,0.03349101543426514,0.019517299407400948,0.08252155780792236,0.030134185359068692,0.30287832394242287,0.036465300318254554,0.39237067848443985,0.056338041456643714,0.3252612967044115,0.0426757984171702,0.23140647262334824,0.04510185607897958
70400,8,0.04462277889251709,0.02215545820341556,0.08401548862457275,0.029947750446465103,0.2850743606686592,0.034619339830152085,0.41085609793663025,0.056340617944450694,0.2754180934280157,0.03888871453422177,0.22809234261512756,0.04518847259804222
70600,8,0.04301774501800537,0.022270312328028296,0.07883656024932861,0.028814979328780695,0.28993966430425644,0.03560160368590391,0.42224103957414627,0.059734077376797604,0.28646797500550747,0.04010673828005875,0.227527916431427,0.04468894908617407
70800,8,0.048818111419677734,0.02197585303745861,0.08678078651428223,0.030369649835597264,0.28434590995311737,0.03531962607454698,0.4119189828634262,0.05741301716680952,0.29714895971119404,0.041388894765923584,0.24137505888938904,0.04612887110682855
71000,8,0.035553812980651855,0.021138137897970297,0.07491791248321533,0.030181874557536733,0.28185615316033363,0.035013820862064254,0.4086950421333313,0.05734686883177279,0.2815988566726446,0.03864057828652713,0.23029866069555283,0.04476716890068059
71200,8,0.03886556625366211,0.02082828972478951,0.08206725120544434,0.02959177460763102,0.28851309046149254,0.03573317156457561,0.40547455102205276,0.057951199565226395,0.2841921169310808,0.038721571235231185,0.23145011067390442,0.04496897458365827
71400,8,0.03489983081817627,0.020369714636086153,0.075295090675354,0.029564906694052078,0.28494302928447723,0.03520718108158183,0.4026450291275978,0.05733233605754513,0.2839812319725752,0.03991748949176518,0.23077579587697983,0.04508644982574289
71600,8,0.0440218448638916,0.02233407526986011,0.07467937469482422,0.029199895761981006,0.28620942682027817,0.03518567228295192,0.4083326756954193,0.058177097897074606,0.29737705551087856,0.0407064041162671,0.22675545513629913,0.045011911963643
71800,8,0.04078793525695801,0.02170521466861408,0.08641386032104492,0.031036095452587918,0.2885626368224621,0.034738365311882055,0.41611145436763763,0.058601402010950474,0.24829469434916973,0.03670217609704407,0.24933058768510818,0.047550113787717375
