step,prompt_source,prompt_idx,ed_vs_baseline_in_distribution,sw_vs_baseline_in_distribution,ed_vs_baseline_out_of_distribution,sw_vs_baseline_out_of_distribution
15200,in_distribution,0,0.3563205599784851,0.037194598341466746,0.5169156789779663,0.06504957916381236
15200,in_distribution,1,0.5666086673736572,0.05151504320777033,0.3257279396057129,0.04993901553332005
15200,in_distribution,2,0.26327788829803467,0.03467949715614501,0.30953097343444824,0.051480670287634867
15200,in_distribution,3,0.4285335838794708,0.048501181867640755,0.16909098625183105,0.03986410233152178
15200,in_distribution,4,0.3107547163963318,0.032827829444701626,0.5557217597961426,0.06538076145110362
15200,in_distribution,5,0.26058292388916016,0.040668731715534395,0.19287848472595215,0.04235435781213751
15200,in_distribution,6,0.3690073490142822,0.04168365188473633,0.3491255044937134,0.05233619093908563
15200,in_distribution,7,0.398974746465683,0.041674143208149425,0.4375028610229492,0.06077265091634947
15200,in_distribution,8,0.35518744587898254,0.03853038695991354,0.42470240592956543,0.059368888518073655
15200,in_distribution,9,0.46635714173316956,0.05099499039844782,0.33310508728027344,0.054086344717793375
15200,in_distribution,10,0.20901566743850708,0.03364590171293241,0.24821734428405762,0.046912282116673386
15200,in_distribution,11,0.5741115808486938,0.057647153579821434,0.17415404319763184,0.0412074474231894
15200,in_distribution,12,0.3511301279067993,0.03889758019871861,0.4276212453842163,0.0600822317992326
15200,in_distribution,13,0.22982841730117798,0.038484589235550086,0.17256605625152588,0.04010762466505095
15200,in_distribution,14,0.3126307725906372,0.03499403862232004,0.4828481674194336,0.06632792198430666
15200,in_distribution,15,0.1985902190208435,0.03284661506019824,0.19751238822937012,0.04326146091321691
15200,out_of_distribution,0,0.15447235107421875,0.03485518547471876,0.14234089851379395,0.038829717749786045
15200,out_of_distribution,1,0.5869426131248474,0.060267177975605685,0.2274465560913086,0.04579978574430192
15200,out_of_distribution,2,0.16079509258270264,0.03263120216023877,0.20531797409057617,0.04330030686213557
15200,out_of_distribution,3,0.44334203004837036,0.05367761378259324,0.21382880210876465,0.04554091243434444
15200,out_of_distribution,4,0.13633275032043457,0.033502895322257226,0.11753416061401367,0.032466453449011244
15200,out_of_distribution,5,0.6053638458251953,0.058241678960185145,0.1508573293685913,0.03812428252089751
15200,out_of_distribution,6,0.6969504356384277,0.06359713264021354,0.1663738489151001,0.03679299602461808
15200,out_of_distribution,7,0.39392948150634766,0.050347757360234884,0.14940977096557617,0.03687264251025116
15200,out_of_distribution,8,0.33218103647232056,0.04402587383959883,0.12586045265197754,0.03346947390966359
15200,out_of_distribution,9,0.2798793911933899,0.04041251732771265,0.26748764514923096,0.05068045977334634
15200,out_of_distribution,10,0.6706910133361816,0.06426706719192507,0.20172083377838135,0.041794570321223266
15200,out_of_distribution,11,0.26618844270706177,0.03358436233495621,0.36176395416259766,0.055178498433903524
15200,out_of_distribution,12,0.18153923749923706,0.03393966487362429,0.1679549217224121,0.03977512596548942
15200,out_of_distribution,13,0.3976361155509949,0.044256592316025654,0.262534499168396,0.04786878430054047
15200,out_of_distribution,14,0.4149123430252075,0.04827954050653064,0.28622889518737793,0.053021381964834545
15200,out_of_distribution,15,0.7180750370025635,0.06500785684161955,0.11530089378356934,0.037257867032752516
15400,in_distribution,0,0.41221916675567627,0.04360978144116659,0.43274807929992676,0.059446876180460434
15400,in_distribution,1,0.7489837408065796,0.06204351181677235,0.21718168258666992,0.040350361813076406
15400,in_distribution,2,0.2784578204154968,0.03499121058621273,0.29256200790405273,0.04977236712444436
15400,in_distribution,3,0.475093275308609,0.051922620487024694,0.17348027229309082,0.04375154507003895
15400,in_distribution,4,0.33118778467178345,0.03561513908932434,0.5037264823913574,0.06595320827006253
15400,in_distribution,5,0.27980220317840576,0.04271337264351139,0.16662514209747314,0.039636924254190194
15400,in_distribution,6,0.48984336853027344,0.04917464542820346,0.324806809425354,0.052675477372097726
15400,in_distribution,7,0.46042129397392273,0.04697612473617946,0.36937713623046875,0.0543083730501599
15400,in_distribution,8,0.38253095746040344,0.043752652152745784,0.37164759635925293,0.0569792010985253
15400,in_distribution,9,0.40649840235710144,0.0445243845351419,0.3877161741256714,0.057746417520829756
15400,in_distribution,10,0.3010134696960449,0.04087805321924484,0.18904709815979004,0.0428936318112785
15400,in_distribution,11,0.3381084203720093,0.045758703547052894,0.20436418056488037,0.04574096295847089
15400,in_distribution,12,0.3218822479248047,0.03737953268409924,0.4919404983520508,0.06904813895133737
15400,in_distribution,13,0.25553131103515625,0.0399073818117057,0.19489502906799316,0.043861515368965244
15400,in_distribution,14,0.3342956304550171,0.037198243344214184,0.4221153259277344,0.055878062170990506
15400,in_distribution,15,0.18443256616592407,0.03133467843035173,0.20643818378448486,0.044784347205740635
15400,out_of_distribution,0,0.30465126037597656,0.048231234748499795,0.1746382713317871,0.03912659576869011
15400,out_of_distribution,1,0.6854520440101624,0.06440038316058976,0.15812110900878906,0.0381896457769412
15400,out_of_distribution,2,0.16759717464447021,0.0326365817617877,0.26050758361816406,0.04937484826846838
15400,out_of_distribution,3,0.5026450753211975,0.05488229751293531,0.30111074447631836,0.04980863429468446
15400,out_of_distribution,4,0.20325744152069092,0.0380304975055719,0.14072978496551514,0.037556432534475104
15400,out_of_distribution,5,0.6560430526733398,0.06091360827144086,0.17064571380615234,0.038836647059811276
15400,out_of_distribution,6,0.919225811958313,0.07587078805317789,0.19314861297607422,0.04216770850242882
15400,out_of_distribution,7,0.3413553237915039,0.046678308697918613,0.14261984825134277,0.036326934775930964
15400,out_of_distribution,8,0.25970059633255005,0.0416582828811032,0.1554584503173828,0.04046536620387116
15400,out_of_distribution,9,0.22488021850585938,0.03535372820905884,0.2330845594406128,0.04313369221198768
15400,out_of_distribution,10,0.5424760580062866,0.057289160928817306,0.2016160488128662,0.04168898464553232
15400,out_of_distribution,11,0.35552024841308594,0.044459511346879525,0.23921453952789307,0.044481161226603755
15400,out_of_distribution,12,0.23557233810424805,0.04264595657286909,0.13663816452026367,0.032957646942147395
15400,out_of_distribution,13,0.5272557735443115,0.054454415037236796,0.1836700439453125,0.042673750370433645
15400,out_of_distribution,14,0.4865227937698364,0.05057089186272113,0.31677162647247314,0.0555410902997465
15400,out_of_distribution,15,0.854569673538208,0.06911198311570685,0.12884211540222168,0.03767912350873551
15600,in_distribution,0,0.3972821831703186,0.042246430193699475,0.44412100315093994,0.06475414128059724
15600,in_distribution,1,0.5253894329071045,0.05104519873834816,0.3733060359954834,0.05503556639040513
15600,in_distribution,2,0.23586690425872803,0.03153911485968314,0.4040355682373047,0.05432675919676949
15600,in_distribution,3,0.4811248481273651,0.054907594157491565,0.13229835033416748,0.04012576460216013
15600,in_distribution,4,0.3261730670928955,0.03294577368892016,0.531378984451294,0.06098346624815498
15600,in_distribution,5,0.22350823879241943,0.03764693422569791,0.24053335189819336,0.0491201639531959
15600,in_distribution,6,0.44447797536849976,0.044657497463183315,0.3011817932128906,0.050374634740439586
15600,in_distribution,7,0.4282850921154022,0.043642756200799326,0.39835262298583984,0.06058610026925143
15600,in_distribution,8,0.3614904582500458,0.04062562631386832,0.4019874334335327,0.060393294963825485
15600,in_distribution,9,0.5371452569961548,0.05346693386784309,0.26615190505981445,0.051940796619659835
15600,in_distribution,10,0.20247894525527954,0.03216717143682159,0.25746023654937744,0.047890986923320875
15600,in_distribution,11,0.2998802661895752,0.04048439413571125,0.24517130851745605,0.04683045236347945
15600,in_distribution,12,0.3572900891304016,0.043018684329579,0.4156060218811035,0.06531176887879614
15600,in_distribution,13,0.2527933120727539,0.03962925211121581,0.13999509811401367,0.0386438482150989
15600,in_distribution,14,0.35791105031967163,0.03936596077521111,0.38201582431793213,0.057231823458674634
15600,in_distribution,15,0.20235401391983032,0.033710197480518775,0.1845608949661255,0.04445618963503098
15600,out_of_distribution,0,0.23608994483947754,0.04281816713257855,0.15844178199768066,0.03646503158786282
15600,out_of_distribution,1,0.5987359881401062,0.05801518954867444,0.200516939163208,0.046589501675194864
15600,out_of_distribution,2,0.1492539644241333,0.030872235148127695,0.22604334354400635,0.046462362984037345
15600,out_of_distribution,3,0.39507168531417847,0.053737961556468185,0.16924011707305908,0.038725102470318226
15600,out_of_distribution,4,0.17577695846557617,0.039589450077117644,0.1411914825439453,0.03805780902774673
15600,out_of_distribution,5,0.7642823457717896,0.07203096237536108,0.20736205577850342,0.043601452554035414
15600,out_of_distribution,6,0.7364099025726318,0.06823199716869847,0.15476977825164795,0.03647427392929547
15600,out_of_distribution,7,0.5210394859313965,0.05316766489063179,0.25308823585510254,0.04544528740324015
15600,out_of_distribution,8,0.30063122510910034,0.04159984067632177,0.12163841724395752,0.03369457208013917
15600,out_of_distribution,9,0.32691460847854614,0.03724284607917625,0.31562817096710205,0.05325671148325164
15600,out_of_distribution,10,0.6001241207122803,0.06148888938524134,0.17191553115844727,0.04184093995152857
15600,out_of_distribution,11,0.3465694189071655,0.0434848723459327,0.25187432765960693,0.049355043670998876
15600,out_of_distribution,12,0.27117300033569336,0.04266300239837473,0.12171792984008789,0.03503208666777315
15600,out_of_distribution,13,0.5017827749252319,0.05503028589025729,0.18619275093078613,0.04060406709791418
15600,out_of_distribution,14,0.31115442514419556,0.04264014043602586,0.25872814655303955,0.04983598900773766
15600,out_of_distribution,15,0.591458797454834,0.0616104251156858,0.1059427261352539,0.032989909897798306
15800,in_distribution,0,0.3557630777359009,0.03595390119893116,0.5204422473907471,0.061234783281120725
15800,in_distribution,1,0.452491819858551,0.04634229898352746,0.456834077835083,0.0585195192400701
15800,in_distribution,2,0.24690675735473633,0.03306396706501508,0.35320019721984863,0.05936001431350915
15800,in_distribution,3,0.3782610595226288,0.04540918973811925,0.18526136875152588,0.0414749274559754
15800,in_distribution,4,0.3409256339073181,0.03699961887957053,0.4896695613861084,0.06495069726263462
15800,in_distribution,5,0.26070499420166016,0.040603120988184686,0.20141470432281494,0.041296076771607716
15800,in_distribution,6,0.5306195616722107,0.05618998995914274,0.27965569496154785,0.047453206525345674
15800,in_distribution,7,0.36842361092567444,0.03902709808850528,0.49347376823425293,0.06671606143416882
15800,in_distribution,8,0.4044751822948456,0.04265995709774706,0.3471076488494873,0.05360514622452305
15800,in_distribution,9,0.5157510042190552,0.05143448411541761,0.29969704151153564,0.050367812282788436
15800,in_distribution,10,0.21023029088974,0.0334870280885346,0.24112176895141602,0.04594737670099783
15800,in_distribution,11,0.4128948450088501,0.04934814099594345,0.17669236660003662,0.03922309791818582
15800,in_distribution,12,0.4130035638809204,0.04598501345611089,0.3399397134780884,0.05587891136460633
15800,in_distribution,13,0.25572746992111206,0.037499394324777106,0.1538776159286499,0.04115137985709067
15800,in_distribution,14,0.3259943723678589,0.0364230555784719,0.4403294324874878,0.059852597991123524
15800,in_distribution,15,0.26634544134140015,0.0404250274942629,0.16040253639221191,0.03732637552979385
15800,out_of_distribution,0,0.22490763664245605,0.041120012842473075,0.11875510215759277,0.03398792891007795
15800,out_of_distribution,1,0.46553218364715576,0.051473833507744884,0.29111361503601074,0.05061577446258459
15800,out_of_distribution,2,0.15434181690216064,0.029653235338111487,0.2962608337402344,0.04970388617187884
15800,out_of_distribution,3,0.3394162058830261,0.04288224483956734,0.1430913209915161,0.03742106302635301
15800,out_of_distribution,4,0.12080168724060059,0.031075303651284514,0.1334395408630371,0.03553847353245325
15800,out_of_distribution,5,0.759711503982544,0.0739631424696225,0.1947622299194336,0.04267532861845129
15800,out_of_distribution,6,0.5954641699790955,0.06319581746480933,0.16574156284332275,0.041483556612488856
15800,out_of_distribution,7,0.49113476276397705,0.0558486812544005,0.17575466632843018,0.03927367374301692
15800,out_of_distribution,8,0.2840980887413025,0.043255485665592446,0.12367808818817139,0.03379173156453239
15800,out_of_distribution,9,0.20598018169403076,0.03451215884323613,0.2173401117324829,0.04356125124480595
15800,out_of_distribution,10,0.5948801636695862,0.05885765023072402,0.1855717897415161,0.041956403920863555
15800,out_of_distribution,11,0.36607736349105835,0.043307094903004516,0.23170197010040283,0.04247675251939632
15800,out_of_distribution,12,0.19654887914657593,0.03485981367164205,0.15303540229797363,0.038699749961372494
15800,out_of_distribution,13,0.48714905977249146,0.051338737863088034,0.18966591358184814,0.0448517837668104
15800,out_of_distribution,14,0.30402183532714844,0.03865638685874885,0.2753603458404541,0.049986599459718936
15800,out_of_distribution,15,0.7014105319976807,0.06331966437187414,0.09976530075073242,0.030990970407520108
16000,in_distribution,0,0.4322301745414734,0.04474987111121756,0.365877628326416,0.05285523666969713
16000,in_distribution,1,0.5263720750808716,0.05345590655222423,0.37023091316223145,0.056446365246917214
16000,in_distribution,2,0.27572864294052124,0.03579242274922947,0.3117668628692627,0.050073420348161896
16000,in_distribution,3,0.37983837723731995,0.046435072241601184,0.20104527473449707,0.04497558483801455
16000,in_distribution,4,0.346169114112854,0.03679124170938065,0.4842076301574707,0.06154968510790696
16000,in_distribution,5,0.23805755376815796,0.037759911534262496,0.28295767307281494,0.04912398708791831
16000,in_distribution,6,0.35035645961761475,0.03779616705439888,0.37572288513183594,0.05238663329241189
16000,in_distribution,7,0.38516339659690857,0.04128230585185724,0.44376325607299805,0.05703731458270522
16000,in_distribution,8,0.43833473324775696,0.04687477006649969,0.30565667152404785,0.05043515757206822
16000,in_distribution,9,0.48649296164512634,0.04898439245267171,0.32392406463623047,0.04940204716422183
16000,in_distribution,10,0.3178713917732239,0.04455854534965981,0.1772223711013794,0.03848279686463126
16000,in_distribution,11,0.4976831078529358,0.05003200117539384,0.14332079887390137,0.03592619893807259
16000,in_distribution,12,0.3393350839614868,0.03615334956060917,0.46629369258880615,0.061426229633796986
16000,in_distribution,13,0.29178816080093384,0.042391165469700266,0.16854774951934814,0.039849872868715726
16000,in_distribution,14,0.3011474609375,0.0326704573825198,0.5063141584396362,0.06619404272274813
16000,in_distribution,15,0.22152090072631836,0.036564610995259976,0.16633868217468262,0.03914281953195539
16000,out_of_distribution,0,0.1994112730026245,0.03884284269615681,0.10946571826934814,0.032865427719343
16000,out_of_distribution,1,0.6971770524978638,0.06519546646467247,0.1500988006591797,0.036815471901183214
16000,out_of_distribution,2,0.1747366189956665,0.03318359782593883,0.37078213691711426,0.05875347375841625
16000,out_of_distribution,3,0.3384084105491638,0.049149825598284715,0.11873042583465576,0.03658652782630534
16000,out_of_distribution,4,0.12228965759277344,0.03128603856065543,0.19412708282470703,0.041589638171333626
16000,out_of_distribution,5,0.7719039916992188,0.06411407864265162,0.17025423049926758,0.039220846813318604
16000,out_of_distribution,6,0.8106582164764404,0.07020509823540318,0.1538630723953247,0.03615213434885149
16000,out_of_distribution,7,0.48932361602783203,0.054305029072257975,0.22535181045532227,0.04383079881128029
16000,out_of_distribution,8,0.23496073484420776,0.03957820459383164,0.19738972187042236,0.04250170935892524
16000,out_of_distribution,9,0.21220070123672485,0.03940107288342392,0.13971209526062012,0.035806147638857054
16000,out_of_distribution,10,0.8828031420707703,0.07484160601348706,0.13016259670257568,0.034319361327397074
16000,out_of_distribution,11,0.3599521517753601,0.04517278095846315,0.24989402294158936,0.04666092428634866
16000,out_of_distribution,12,0.3299098014831543,0.046965489193008914,0.15315914154052734,0.03577724839588213
16000,out_of_distribution,13,0.4352084994316101,0.049663320974385104,0.24355840682983398,0.044929970981974335
16000,out_of_distribution,14,0.37054115533828735,0.04380241656972664,0.30970847606658936,0.049805902551127115
16000,out_of_distribution,15,0.8089408874511719,0.07884094819141554,0.1250324249267578,0.035209998650159086
16200,in_distribution,0,0.4057639241218567,0.04239490124016013,0.4075230360031128,0.0564054019463925
16200,in_distribution,1,0.5153948664665222,0.052939319948053676,0.3681281805038452,0.05544505300205712
16200,in_distribution,2,0.24092811346054077,0.03202347057473156,0.37902939319610596,0.05574088814309414
16200,in_distribution,3,0.358025461435318,0.04506811417501256,0.2319488525390625,0.045237504335240784
16200,in_distribution,4,0.31899482011795044,0.034111386151849464,0.5374953746795654,0.06785307581745165
16200,in_distribution,5,0.20309007167816162,0.035014371582996084,0.30218589305877686,0.05052944938309704
16200,in_distribution,6,0.5430234670639038,0.051881828312753175,0.28440022468566895,0.05011539491139144
16200,in_distribution,7,0.37980571389198303,0.04045097607106378,0.47179675102233887,0.06304387904841169
16200,in_distribution,8,0.35203614830970764,0.039138625997702105,0.4197368621826172,0.058713586192152355
16200,in_distribution,9,0.6432359218597412,0.05754462431117948,0.23227226734161377,0.043098350469797035
16200,in_distribution,10,0.27328622341156006,0.04044768840651576,0.17660164833068848,0.041923408365470045
16200,in_distribution,11,0.2919465899467468,0.038278371218405355,0.2538950443267822,0.04387457690087833
16200,in_distribution,12,0.320218563079834,0.033993482428539924,0.5147806406021118,0.061059422697901794
16200,in_distribution,13,0.22434836626052856,0.037683688398179906,0.17139041423797607,0.041791359740736375
16200,in_distribution,14,0.30532902479171753,0.033406382331889306,0.4847850799560547,0.060199928495642936
16200,in_distribution,15,0.2141905426979065,0.036229542913747886,0.16894853115081787,0.04131588431808141
16200,out_of_distribution,0,0.19496119022369385,0.03514107705419891,0.15055763721466064,0.0385174959119476
16200,out_of_distribution,1,0.5680199265480042,0.05661252065718474,0.21248769760131836,0.04119814479947895
16200,out_of_distribution,2,0.22529464960098267,0.036775785331432116,0.22552382946014404,0.04352650952435625
16200,out_of_distribution,3,0.3663387894630432,0.043997359723775095,0.172072172164917,0.04082030905585907
16200,out_of_distribution,4,0.13381409645080566,0.03289093540958658,0.12703824043273926,0.03500633379134212
16200,out_of_distribution,5,0.4851806163787842,0.05474179935297927,0.16727995872497559,0.041303504327819845
16200,out_of_distribution,6,0.8328666687011719,0.0656782821995546,0.23993074893951416,0.05261191856730116
16200,out_of_distribution,7,0.5245212316513062,0.05926539818313469,0.24930942058563232,0.04642562612057507
16200,out_of_distribution,8,0.35024493932724,0.04816705132554166,0.12163269519805908,0.03241344638526105
16200,out_of_distribution,9,0.22038120031356812,0.034622547972811175,0.1927013397216797,0.04378076926057219
16200,out_of_distribution,10,0.5597269535064697,0.0563729499739521,0.20484209060668945,0.04257944062211176
16200,out_of_distribution,11,0.37747472524642944,0.04561289094276685,0.23264658451080322,0.045620069822885904
16200,out_of_distribution,12,0.2516855001449585,0.04194261118974774,0.12470114231109619,0.033547429482750045
16200,out_of_distribution,13,0.41531723737716675,0.046656378506180186,0.25168943405151367,0.0483491572851662
16200,out_of_distribution,14,0.30135393142700195,0.040434520638532555,0.2567143440246582,0.04996810400432192
16200,out_of_distribution,15,0.6929236650466919,0.06426619239391661,0.1132117509841919,0.03412864980392036
16400,in_distribution,0,0.39489656686782837,0.0431222596124248,0.4208565950393677,0.05811968229621019
16400,in_distribution,1,0.482590913772583,0.04998728822531253,0.4057168960571289,0.05563241817002866
16400,in_distribution,2,0.2522382140159607,0.03281422260468608,0.34708070755004883,0.05188377067261738
16400,in_distribution,3,0.3368140161037445,0.0440180148014857,0.2110459804534912,0.0456105380907497
16400,in_distribution,4,0.3107679486274719,0.03323774634871445,0.553480863571167,0.06637790291689522
16400,in_distribution,5,0.2294115424156189,0.03727352072642193,0.23020589351654053,0.04361083394501111
16400,in_distribution,6,0.4498462677001953,0.04682903792850253,0.31426990032196045,0.046558093061897204
16400,in_distribution,7,0.394027978181839,0.04477833564658286,0.44233572483062744,0.06878307323679966
16400,in_distribution,8,0.3346514403820038,0.03701016150717218,0.46888208389282227,0.06411911058807407
16400,in_distribution,9,0.659112811088562,0.05907599861311701,0.24805617332458496,0.04776217444447193
16400,in_distribution,10,0.22137451171875,0.03538302488252187,0.24335312843322754,0.04731221084757812
16400,in_distribution,11,0.3977283835411072,0.04723194120105982,0.1900789737701416,0.04205241995857122
16400,in_distribution,12,0.3623066544532776,0.040960256921249244,0.4124748706817627,0.05943150618276409
16400,in_distribution,13,0.2883402705192566,0.04410391288717424,0.14192640781402588,0.03566478294668127
16400,in_distribution,14,0.30155104398727417,0.03354217751506915,0.49834930896759033,0.06538729266829453
16400,in_distribution,15,0.24586951732635498,0.03873253432623794,0.1793522834777832,0.04148997091125382
16400,out_of_distribution,0,0.23263955116271973,0.04212919516511831,0.1267411708831787,0.037534351009081174
16400,out_of_distribution,1,0.8265484571456909,0.06869358945111079,0.12655401229858398,0.03381835917558349
16400,out_of_distribution,2,0.16932791471481323,0.030703892758210248,0.3068033456802368,0.049948989013598066
16400,out_of_distribution,3,0.40401941537857056,0.04976275752025471,0.16019797325134277,0.0404554640258561
16400,out_of_distribution,4,0.10397100448608398,0.030774242915169787,0.12188887596130371,0.03748919621508561
16400,out_of_distribution,5,0.6913493871688843,0.06481962511975398,0.16577589511871338,0.04409215204490679
16400,out_of_distribution,6,0.7961493730545044,0.06915009153721012,0.14288616180419922,0.035573707490799245
16400,out_of_distribution,7,0.4983785152435303,0.05569258932232213,0.20111775398254395,0.04325807180472248
16400,out_of_distribution,8,0.35532933473587036,0.048542044683620736,0.13453936576843262,0.03543141849478598
16400,out_of_distribution,9,0.26609885692596436,0.03973713728350874,0.2548924684524536,0.04834417362214729
16400,out_of_distribution,10,0.47837358713150024,0.05007022362820342,0.2575646638870239,0.04638675056960001
16400,out_of_distribution,11,0.44267404079437256,0.050933591281134005,0.16804587841033936,0.03768753661069193
16400,out_of_distribution,12,0.3438422679901123,0.049031714207821625,0.15380287170410156,0.03615414335061747
16400,out_of_distribution,13,0.47723978757858276,0.05482977082151575,0.20347440242767334,0.0416657894920084
16400,out_of_distribution,14,0.4531595706939697,0.05493728780981168,0.33734869956970215,0.048921301155827594
16400,out_of_distribution,15,0.6547404527664185,0.061525865530955424,0.11822259426116943,0.037886216736951306
16600,in_distribution,0,0.3985944390296936,0.04056974405287428,0.4265075922012329,0.054661932509408956
16600,in_distribution,1,0.49165332317352295,0.04882168755804817,0.4155709743499756,0.0588690883729724
16600,in_distribution,2,0.23379826545715332,0.031093773000404012,0.38425683975219727,0.05801176744398481
16600,in_distribution,3,0.3144587576389313,0.04074723892318548,0.23744988441467285,0.04734065039023607
16600,in_distribution,4,0.3305267095565796,0.03472310094415973,0.5161023139953613,0.06525750601847165
16600,in_distribution,5,0.2488378882408142,0.03830193664271471,0.20664560794830322,0.04276212340295697
16600,in_distribution,6,0.45706993341445923,0.04883840317909726,0.2870001792907715,0.052471068289812246
16600,in_distribution,7,0.40816858410835266,0.04268298225468249,0.4426490068435669,0.061239566410990945
16600,in_distribution,8,0.4131520688533783,0.043086210317765286,0.33342278003692627,0.05309166813514479
16600,in_distribution,9,0.6885656118392944,0.05445066315392071,0.24602007865905762,0.048323614439526395
16600,in_distribution,10,0.26489126682281494,0.03880366655927795,0.20087170600891113,0.041491520687626036
16600,in_distribution,11,0.3664783239364624,0.0441505262768947,0.19250965118408203,0.042931039127706454
16600,in_distribution,12,0.32308459281921387,0.034718313274352354,0.48617851734161377,0.06107598538250815
16600,in_distribution,13,0.2427152395248413,0.04066911782306873,0.1806049346923828,0.042924615245431265
16600,in_distribution,14,0.32534050941467285,0.03513283500984144,0.44925498962402344,0.061383780651819944
16600,in_distribution,15,0.2032155990600586,0.034642447355126116,0.1751692295074463,0.041923567978342645
16600,out_of_distribution,0,0.2234351634979248,0.04377854871891187,0.12238621711730957,0.03725454685258187
16600,out_of_distribution,1,0.6437793970108032,0.06279251715899736,0.17503845691680908,0.040953789403624166
16600,out_of_distribution,2,0.19161981344223022,0.03524492511155329,0.27235400676727295,0.04551300045060519
16600,out_of_distribution,3,0.3636189103126526,0.05141355800643895,0.13765645027160645,0.03618753076764609
16600,out_of_distribution,4,0.12685704231262207,0.03261513924425981,0.1604299545288086,0.04057004568761778
16600,out_of_distribution,5,0.7218356132507324,0.062771333055484,0.1797952651977539,0.037973297001980606
16600,out_of_distribution,6,0.6728839874267578,0.06106537143225227,0.15869057178497314,0.03809759380282595
16600,out_of_distribution,7,0.4659855365753174,0.04937551486220095,0.18609857559204102,0.04206877251246744
16600,out_of_distribution,8,0.28089529275894165,0.04385563018498513,0.14420866966247559,0.03852267304065078
16600,out_of_distribution,9,0.24381738901138306,0.03751419666693686,0.21195125579833984,0.04434270644853244
16600,out_of_distribution,10,0.5654400587081909,0.05776579446422872,0.1966947317123413,0.04319544227578301
16600,out_of_distribution,11,0.3845694065093994,0.04393627875365965,0.20679223537445068,0.04095609393350236
16600,out_of_distribution,12,0.3206613063812256,0.04939177559056542,0.12343478202819824,0.03798012623636819
16600,out_of_distribution,13,0.5052422881126404,0.056135740756806364,0.1869715452194214,0.038962767516994394
16600,out_of_distribution,14,0.276390016078949,0.04155463424603501,0.26507413387298584,0.04633514133083555
16600,out_of_distribution,15,0.6857495307922363,0.06833051415164512,0.11081242561340332,0.03213310445449346
16800,in_distribution,0,0.41816645860671997,0.042302714162784125,0.3893176317214966,0.05141623832121562
16800,in_distribution,1,0.5634711980819702,0.05389360568953738,0.33316922187805176,0.051170829372998924
16800,in_distribution,2,0.2662770748138428,0.034405085187363016,0.32125377655029297,0.05424162581438766
16800,in_distribution,3,0.38723865151405334,0.048198903509097925,0.19694280624389648,0.043216500043279565
16800,in_distribution,4,0.3352230191230774,0.035923504796957724,0.5096681118011475,0.06630890727030254
16800,in_distribution,5,0.23003226518630981,0.03699386022854026,0.22134935855865479,0.046298653644055235
16800,in_distribution,6,0.4645354747772217,0.04892460467441107,0.32847774028778076,0.05389542225642515
16800,in_distribution,7,0.4610665738582611,0.045931469462451815,0.3746500015258789,0.05689260990120893
16800,in_distribution,8,0.4499231278896332,0.048430352185968986,0.29864466190338135,0.04857112158282059
16800,in_distribution,9,0.49871107935905457,0.049353044363146116,0.2960299253463745,0.0487256997508427
16800,in_distribution,10,0.2526521682739258,0.0371451808680531,0.206892728805542,0.045093513090167556
16800,in_distribution,11,0.3745003938674927,0.04727740884032037,0.18778860569000244,0.04348314074088824
16800,in_distribution,12,0.3174365758895874,0.035383605190178254,0.4962015151977539,0.0635645576148301
16800,in_distribution,13,0.204276442527771,0.035885401189747576,0.18245410919189453,0.04397300380940461
16800,in_distribution,14,0.317039430141449,0.03599124291268519,0.45250141620635986,0.0603646706503303
16800,in_distribution,15,0.15269500017166138,0.028722891592819277,0.2589377164840698,0.04996977963785171
16800,out_of_distribution,0,0.1771407127380371,0.03438138059013859,0.1391923427581787,0.03583154199036367
16800,out_of_distribution,1,0.5739806294441223,0.06005794062637447,0.19990086555480957,0.044232324194615764
16800,out_of_distribution,2,0.16896843910217285,0.03321822919052161,0.23135912418365479,0.044132778622384745
16800,out_of_distribution,3,0.29472142457962036,0.04264470169107893,0.1395876407623291,0.03542630404193854
16800,out_of_distribution,4,0.13971221446990967,0.03409650942151091,0.1319495439529419,0.036898270995297924
16800,out_of_distribution,5,0.5411518812179565,0.05289292510426468,0.17306482791900635,0.04283675668952878
16800,out_of_distribution,6,0.836672306060791,0.07224830744118792,0.18469345569610596,0.04079223810257776
16800,out_of_distribution,7,0.3649059534072876,0.04835366973551529,0.13174688816070557,0.03411483521986281
16800,out_of_distribution,8,0.24696272611618042,0.04038283634588697,0.1422027349472046,0.036407667378066264
16800,out_of_distribution,9,0.2380862832069397,0.03947300561774949,0.16234493255615234,0.03963513069543527
16800,out_of_distribution,10,0.8609739542007446,0.07978358729767426,0.13005375862121582,0.034961432018687386
16800,out_of_distribution,11,0.4087520241737366,0.04977081172699643,0.19778096675872803,0.0427254208444229
16800,out_of_distribution,12,0.2665518522262573,0.041551751801008806,0.11690056324005127,0.034376893393232445
16800,out_of_distribution,13,0.4838886857032776,0.05493096130229238,0.20244717597961426,0.04074885390689749
16800,out_of_distribution,14,0.5802823305130005,0.05368852792298182,0.40319979190826416,0.05736536740421187
16800,out_of_distribution,15,0.7420786619186401,0.06871669529281985,0.13548123836517334,0.0359340373550467
17000,in_distribution,0,0.46952784061431885,0.04586647482044228,0.3300893306732178,0.05104876690007993
17000,in_distribution,1,0.5933579206466675,0.05818954497963272,0.3059349060058594,0.05109160555949233
